cart_id,user_id,product_id,quantity,cart_date
4497,127,169,5,2021-04-15 13:32:00
4498,286,210,5,2021-04-11 10:30:49
4499,415,268,1,2023-08-11 12:27:24
4500,92,155,1,2021-05-27 00:46:21
4501,396,48,2,2023-05-19 07:53:05
4502,450,20,2,2021-04-29 05:43:09
4503,79,183,1,2022-06-28 11:32:17
4504,478,96,3,2023-11-07 19:21:30
4505,347,213,3,2023-09-25 03:21:16
4506,245,215,2,2021-11-27 05:51:55
4507,130,156,4,2021-05-25 07:03:11
4508,313,246,3,2022-02-23 05:33:55
4509,118,244,3,2021-04-10 11:53:53
4510,338,162,1,2023-10-08 03:02:46
4511,457,184,4,2022-05-01 16:46:48
4512,219,279,5,2022-07-15 23:12:14
4513,458,71,1,2021-11-19 01:07:27
4514,415,154,1,2023-01-11 05:55:36
4515,60,87,2,2021-03-13 00:36:57
4516,304,109,1,2023-03-26 17:29:39
4517,407,151,2,2023-11-13 10:30:42
4518,143,266,1,2022-08-18 17:42:13
4519,67,50,4,2023-06-13 15:26:53
4520,422,152,5,2022-12-30 08:23:00
4521,427,128,1,2021-01-02 04:59:21
4522,485,155,1,2022-02-24 17:27:02
4523,23,294,5,2023-10-15 02:32:51
4524,307,43,1,2023-07-11 10:57:13
4525,359,20,1,2022-12-13 03:46:11
4526,92,124,5,2021-12-08 02:07:49
4527,134,64,2,2021-04-18 22:07:42
4528,16,109,4,2023-04-09 07:37:47
4529,26,249,4,2023-07-10 06:55:24
4530,220,158,4,2021-04-17 19:02:28
4531,368,292,4,2023-11-29 21:05:36
4532,497,251,3,2022-06-13 21:19:30
4533,428,166,1,2023-08-04 09:01:44
4534,333,257,2,2022-03-01 08:48:13
4535,397,290,2,2022-11-18 22:35:41
4536,42,88,2,2021-03-10 19:53:13
4537,401,268,5,2022-06-25 01:58:09
4538,475,50,3,2022-02-08 17:44:59
4539,409,197,4,2022-03-23 19:35:45
4540,426,85,4,2021-07-10 05:04:47
4541,225,95,4,2022-10-03 04:51:54
4542,215,89,1,2021-04-09 21:01:46
4543,400,113,3,2022-03-29 15:37:51
4544,58,237,1,2023-04-12 23:20:25
4545,419,215,1,2022-07-02 22:08:44
4546,248,287,3,2021-08-27 14:59:23
4547,250,219,2,2022-11-19 10:19:05
4548,7,258,5,2022-09-26 13:32:10
4549,484,271,5,2022-05-17 23:28:44
4550,485,225,1,2023-01-09 12:21:58
4551,358,15,5,2023-05-14 07:47:44
4552,252,118,3,2021-06-30 13:21:57
4553,415,73,5,2023-10-07 20:17:31
4554,295,105,5,2021-10-01 01:13:17
4555,221,36,4,2022-12-22 06:50:52
4556,428,267,2,2022-03-26 16:18:31
4557,92,187,4,2023-06-16 07:10:53
4558,170,19,2,2021-01-22 03:22:19
4559,204,154,2,2023-11-09 16:10:56
4560,476,234,5,2021-05-12 19:05:16
4561,411,177,2,2022-08-17 00:23:18
4562,89,93,2,2022-12-27 18:42:21
4563,237,217,3,2021-11-09 23:52:04
4564,14,37,2,2022-06-14 15:26:02
4565,367,202,3,2023-08-25 16:30:55
4566,52,208,1,2021-07-17 14:02:41
4567,46,110,3,2023-01-18 17:46:01
4568,447,260,1,2021-08-15 20:05:26
4569,225,219,3,2021-02-17 20:39:37
4570,56,144,2,2023-05-21 17:39:24
4571,152,42,2,2023-06-30 02:56:03
4572,216,77,2,2023-03-16 13:30:28
4573,370,274,3,2023-06-24 15:11:12
4574,418,113,4,2022-03-08 04:00:35
4575,117,230,4,2021-07-20 23:47:48
4576,284,206,2,2023-08-28 13:37:43
4577,347,247,3,2023-04-30 13:13:06
4578,289,37,4,2021-10-27 20:23:37
4579,187,200,1,2022-06-16 06:32:33
4580,219,258,5,2023-05-01 11:41:05
4581,262,88,4,2023-01-09 15:26:09
4582,310,164,3,2022-05-28 21:04:30
4583,113,40,1,2021-09-24 23:19:23
4584,101,187,3,2023-07-28 17:41:46
4585,227,136,4,2022-11-25 21:59:37
4586,371,96,1,2021-01-26 15:47:43
4587,188,225,2,2023-02-25 18:35:15
4588,431,76,3,2022-10-02 18:07:55
4589,61,60,1,2021-03-02 15:12:05
4590,352,76,1,2022-10-04 21:38:05
4591,340,24,2,2022-10-24 22:31:54
4592,302,121,4,2021-10-28 04:06:40
4593,30,293,3,2023-03-02 13:01:03
4594,318,274,4,2021-11-04 22:36:53
4595,7,208,1,2021-08-16 06:20:27
4596,418,283,4,2021-09-27 01:22:54
4597,242,293,1,2023-11-11 01:48:28
4598,339,272,3,2021-02-10 21:41:36
4599,304,141,5,2022-09-03 19:56:45
4600,459,108,1,2021-05-17 16:06:32
4601,300,277,1,2023-06-29 04:51:17
4602,162,148,2,2021-01-17 04:04:32
4603,302,115,1,2022-04-04 06:02:24
4604,322,21,2,2021-12-20 17:09:37
4605,92,273,4,2021-02-26 06:13:57
4606,112,48,4,2023-07-20 14:54:27
4607,69,255,3,2021-01-28 13:58:13
4608,118,235,5,2023-11-11 19:34:02
4609,418,225,1,2022-11-10 05:43:25
4610,75,247,4,2022-07-19 17:58:45
4611,333,72,2,2023-05-14 03:52:38
4612,263,30,1,2022-03-07 21:43:37
4613,307,275,2,2022-05-22 11:05:56
4614,180,74,2,2023-11-21 12:42:57
4615,273,259,5,2023-05-24 15:11:53
4616,439,88,1,2021-06-13 20:23:24
4617,331,67,1,2023-06-12 09:52:20
4618,114,223,3,2021-01-16 21:19:49
4619,485,23,5,2023-05-13 21:07:29
4620,93,261,3,2022-05-24 02:01:00
4621,82,108,5,2022-10-21 21:16:41
4622,267,13,2,2023-02-14 01:12:31
4623,389,126,3,2023-03-04 15:15:55
4624,293,47,1,2021-05-01 19:13:44
4625,340,227,3,2023-12-02 04:14:14
4626,448,167,5,2022-03-20 06:19:04
4627,50,128,1,2021-02-05 16:21:07
4628,408,170,4,2023-11-02 05:13:26
4629,347,243,3,2023-04-25 07:07:56
4630,256,274,5,2021-02-09 22:21:43
4631,13,118,3,2022-10-22 03:31:55
4632,226,266,1,2023-08-22 02:27:39
4633,493,261,2,2021-09-10 15:20:56
4634,234,86,2,2022-09-02 08:10:43
4635,298,220,5,2021-02-10 09:25:17
4636,334,105,4,2023-01-27 13:53:44
4637,361,212,5,2023-02-22 17:16:30
4638,415,283,5,2023-09-04 22:42:03
4639,309,171,3,2022-01-01 11:18:25
4640,130,184,3,2023-01-09 08:04:29
4641,189,203,1,2021-05-10 18:12:27
4642,205,238,4,2023-01-26 17:49:04
4643,52,151,3,2022-10-29 22:54:47
4644,49,6,5,2021-05-05 12:00:55
4645,214,237,3,2023-02-08 05:30:37
4646,350,273,2,2021-06-08 09:02:01
4647,337,182,2,2022-11-15 01:44:31
4648,351,292,1,2021-02-01 03:18:16
4649,42,4,4,2021-07-23 09:02:35
4650,27,98,1,2022-04-03 09:29:53
4651,168,262,4,2021-12-26 07:15:26
4652,471,96,2,2023-04-05 12:25:39
4653,303,218,4,2022-05-29 05:12:39
4654,500,43,5,2023-04-04 03:08:33
4655,197,42,1,2022-07-25 13:39:03
4656,414,138,2,2022-09-06 00:25:52
4657,450,13,2,2021-08-10 12:49:18
4658,266,54,5,2022-02-14 19:54:17
4659,309,197,1,2023-05-03 08:49:14
4660,187,98,5,2023-05-02 11:05:44
4661,419,271,1,2022-08-13 04:32:15
4662,218,157,4,2023-01-11 00:28:02
4663,390,176,3,2021-01-17 17:55:11
4664,428,138,3,2023-09-15 10:56:28
4665,493,160,3,2021-12-07 19:04:45
4666,484,300,1,2022-10-24 00:04:10
4667,273,272,4,2021-09-18 09:12:04
4668,485,85,5,2023-09-22 05:26:37
4669,246,174,5,2022-04-21 22:03:07
4670,369,148,5,2021-10-27 01:52:13
4671,155,152,3,2022-04-01 07:44:37
4672,142,6,4,2021-06-14 00:34:18
4673,474,225,4,2023-07-30 11:06:56
4674,162,208,2,2021-12-29 19:22:46
4675,476,257,3,2022-03-08 22:33:13
4676,355,94,5,2023-03-18 13:54:30
4677,465,21,3,2023-12-14 21:59:00
4678,325,95,3,2022-01-25 20:52:09
4679,203,85,3,2021-04-29 19:33:41
4680,135,6,3,2021-08-21 19:27:15
4681,311,135,4,2023-03-25 22:13:25
4682,6,98,3,2021-09-21 17:08:26
4683,371,130,3,2022-03-12 01:18:18
4684,146,166,4,2022-03-27 23:40:26
4685,153,228,4,2023-02-01 12:33:44
4686,207,24,4,2021-03-30 06:55:23
4687,453,10,1,2023-03-14 15:15:24
4688,448,262,2,2021-07-23 04:32:04
4689,353,15,2,2023-12-02 17:04:48
4690,387,92,1,2023-01-19 23:28:04
4691,315,218,5,2022-10-12 06:09:08
4692,13,8,3,2021-01-31 22:59:57
4693,9,16,1,2023-04-19 08:04:35
4694,365,48,5,2022-04-04 06:35:31
4695,294,127,2,2023-03-14 01:58:58
4696,239,144,4,2021-10-15 11:18:37
4697,389,151,3,2021-07-22 10:15:45
4698,84,125,3,2021-01-24 13:20:41
4699,12,70,5,2022-01-23 12:03:16
4700,250,232,5,2023-09-18 00:58:20
4701,251,234,5,2021-04-22 12:02:29
4702,99,149,5,2023-01-26 02:28:21
4703,91,99,5,2021-01-15 14:19:19
4704,321,106,4,2021-05-30 22:25:21
4705,453,16,2,2021-09-14 05:58:03
4706,139,114,4,2022-11-19 07:13:07
4707,129,170,1,2021-09-23 10:16:44
4708,124,99,5,2022-03-20 18:52:27
4709,491,65,1,2023-07-22 13:50:14
4710,249,136,5,2023-04-18 07:50:26
4711,308,31,3,2023-10-21 01:34:52
4712,476,257,5,2022-06-02 14:33:38
4713,476,54,5,2022-06-28 08:34:47
4714,303,39,4,2022-06-02 10:46:13
4715,350,295,1,2022-11-01 08:01:04
4716,220,197,2,2023-10-17 23:00:00
4717,241,98,2,2023-12-28 10:08:04
4718,350,229,5,2021-01-12 08:58:52
4719,44,124,5,2021-10-27 16:26:10
4720,496,206,1,2021-05-07 01:12:22
4721,182,138,2,2022-11-18 23:34:10
4722,494,207,1,2021-02-25 20:54:45
4723,2,180,1,2023-09-02 16:59:07
4724,356,252,3,2021-01-07 20:40:33
4725,144,216,4,2023-09-18 03:04:22
4726,125,9,1,2021-11-01 22:10:26
4727,202,135,3,2022-10-13 13:51:37
4728,362,151,5,2021-08-18 17:50:21
4729,461,190,1,2023-10-11 00:42:22
4730,162,282,3,2023-12-11 03:06:12
4731,305,239,3,2021-04-10 04:39:40
4732,471,38,5,2021-06-11 16:17:22
4733,300,66,3,2022-06-24 09:57:40
4734,489,268,4,2021-01-04 05:40:02
4735,42,85,5,2021-02-24 14:39:29
4736,134,71,3,2021-07-23 20:52:53
4737,118,80,4,2022-02-05 12:33:24
4738,68,127,3,2022-11-03 07:29:13
4739,209,285,3,2023-12-04 11:27:29
4740,470,192,4,2022-10-12 09:44:14
4741,70,262,3,2021-05-26 21:30:48
4742,126,203,1,2021-03-27 04:05:42
4743,47,40,5,2023-02-28 12:16:42
4744,244,196,1,2021-02-04 19:48:36
4745,489,248,1,2021-03-15 13:37:29
4746,203,90,1,2023-02-25 23:03:59
4747,416,295,4,2021-10-14 15:56:46
4748,72,153,1,2023-01-13 21:26:47
4749,21,7,5,2022-02-19 22:26:08
4750,147,138,1,2023-06-05 20:12:03
4751,129,117,3,2022-02-11 16:19:24
4752,457,181,4,2021-07-16 00:57:01
4753,77,148,3,2022-04-12 11:26:16
4754,110,229,5,2022-05-22 11:18:02
4755,4,286,4,2023-08-20 08:48:44
4756,59,163,4,2023-12-26 05:24:28
4757,6,296,4,2023-06-28 17:39:01
4758,494,78,5,2023-06-30 01:00:24
4759,214,132,3,2023-10-22 03:26:25
4760,480,291,2,2022-07-05 03:47:19
4761,201,39,5,2023-04-10 14:53:23
4762,490,182,2,2022-11-19 21:35:47
4763,293,268,3,2023-09-03 19:41:09
4764,197,17,5,2022-04-11 03:34:05
4765,401,124,5,2021-02-09 16:43:12
4766,248,257,2,2022-06-01 07:12:00
4767,9,24,1,2022-11-02 20:04:02
4768,46,239,2,2022-08-12 00:13:55
4769,94,172,2,2021-05-15 01:58:40
4770,320,225,2,2023-08-21 17:23:50
4771,202,299,4,2023-07-12 13:17:07
4772,119,259,1,2023-07-11 01:24:42
4773,292,68,3,2021-02-17 03:15:42
4774,251,97,1,2021-10-22 15:05:17
4775,398,145,1,2023-11-04 19:36:24
4776,336,293,5,2022-04-29 18:47:36
4777,427,9,5,2023-11-06 03:05:18
4778,279,289,5,2023-01-29 19:10:05
4779,354,158,3,2021-11-03 22:44:13
4780,376,71,3,2021-06-07 13:28:21
4781,220,284,5,2023-03-13 12:07:14
4782,119,207,3,2021-09-22 15:18:07
4783,305,69,1,2021-11-01 13:52:47
4784,311,3,5,2021-11-29 10:57:05
4785,178,229,3,2021-02-20 09:56:57
4786,155,185,3,2023-05-04 00:52:55
4787,459,56,2,2021-06-08 09:34:48
4788,360,101,1,2023-03-22 09:26:51
4789,249,53,3,2021-02-25 03:15:30
4790,42,285,3,2022-02-22 12:27:37
4791,8,253,4,2023-02-10 01:05:44
4792,201,71,4,2023-01-14 19:28:14
4793,76,140,5,2023-11-12 17:32:31
4794,283,253,4,2021-02-01 15:02:13
4795,462,262,4,2021-11-24 08:39:12
4796,150,183,2,2022-07-02 17:15:02
4797,406,294,2,2022-09-11 21:41:39
4798,196,177,4,2023-04-25 20:24:28
4799,486,97,4,2021-04-22 03:42:37
4800,357,158,2,2021-03-30 16:09:36
4801,52,101,3,2022-06-29 20:01:14
4802,330,82,1,2023-04-27 02:30:52
4803,178,140,2,2022-06-22 21:23:32
4804,237,154,2,2022-04-11 02:15:21
4805,187,287,5,2021-06-21 23:02:15
4806,58,149,5,2021-12-12 13:07:59
4807,470,72,4,2022-09-28 08:34:57
4808,429,101,5,2023-02-27 14:57:03
4809,338,125,3,2022-10-07 19:37:34
4810,270,19,4,2021-07-05 00:53:23
4811,371,48,5,2022-11-22 09:54:38
4812,447,225,3,2021-12-04 16:52:35
4813,188,91,2,2023-12-26 07:02:35
4814,298,155,1,2023-05-24 08:57:44
4815,3,281,4,2022-07-26 17:17:50
4816,384,164,5,2022-05-05 14:26:58
4817,336,272,5,2023-09-29 14:40:58
4818,387,121,5,2022-11-21 19:33:29
4819,139,174,2,2023-02-08 21:32:07
4820,382,172,5,2021-07-26 10:27:50
4821,411,247,2,2023-05-27 04:25:50
4822,94,65,2,2021-03-19 22:57:46
4823,126,252,5,2023-12-16 11:27:40
4824,474,109,1,2023-05-04 02:39:01
4825,331,155,5,2021-07-02 10:19:39
4826,246,73,1,2023-11-24 11:36:27
4827,215,76,1,2021-03-22 07:10:09
4828,423,51,1,2022-11-17 18:40:56
4829,84,42,5,2023-08-28 17:29:09
4830,11,207,3,2023-08-19 10:22:32
4831,245,169,1,2022-12-17 14:21:21
4832,252,257,3,2021-11-03 11:08:10
4833,474,286,5,2022-08-28 05:26:08
4834,451,188,4,2021-04-04 09:25:40
4835,111,182,1,2021-08-29 16:47:07
4836,221,71,5,2022-07-05 08:40:44
4837,246,107,1,2023-07-03 04:35:20
4838,225,98,3,2021-07-21 05:58:28
4839,14,170,5,2023-01-14 12:27:01
4840,330,275,5,2022-06-08 21:12:50
4841,494,161,2,2022-04-01 07:32:28
4842,331,115,2,2023-03-29 03:38:14
4843,308,54,4,2022-10-30 00:40:32
4844,429,232,3,2022-01-16 07:31:15
4845,102,113,5,2021-10-20 20:11:16
4846,285,134,3,2021-04-17 16:19:53
4847,305,253,1,2022-02-14 08:28:10
4848,268,170,2,2022-08-24 06:51:29
4849,475,86,2,2023-10-24 19:55:17
4850,97,113,2,2021-08-09 20:23:56
4851,124,256,5,2023-07-16 11:37:54
4852,344,77,5,2023-05-08 03:55:13
4853,165,247,4,2022-01-14 05:02:25
4854,16,211,4,2022-09-07 16:38:05
4855,196,284,1,2023-01-30 15:52:48
4856,455,54,2,2022-08-30 03:47:46
4857,322,24,5,2022-11-08 16:49:50
4858,95,51,1,2023-02-17 20:14:17
4859,100,48,5,2022-07-09 09:00:01
4860,175,3,5,2022-10-04 21:18:38
4861,108,77,5,2023-11-24 05:32:54
4862,378,41,3,2022-06-27 03:39:09
4863,212,131,2,2022-04-29 22:29:12
4864,42,44,3,2021-01-09 17:27:39
4865,358,206,4,2022-01-09 10:15:48
4866,440,72,5,2021-11-13 06:14:06
4867,263,143,3,2022-02-20 12:27:44
4868,345,96,5,2021-04-27 17:46:39
4869,31,256,1,2022-03-16 07:17:40
4870,377,164,2,2022-03-30 17:05:07
4871,327,277,5,2022-08-19 13:41:40
4872,311,271,5,2021-01-07 05:26:20
4873,471,175,5,2023-08-06 19:44:38
4874,147,119,5,2021-02-28 09:43:01
4875,193,99,5,2021-11-02 07:47:47
4876,354,68,5,2022-03-24 02:38:47
4877,36,195,1,2022-03-26 17:02:03
4878,29,22,4,2023-05-28 20:47:31
4879,152,93,4,2021-11-21 23:08:13
4880,490,72,2,2023-08-16 21:56:52
4881,288,75,1,2021-04-27 20:23:59
4882,81,280,1,2021-09-16 19:55:04
4883,480,108,3,2021-07-10 08:00:16
4884,463,90,1,2021-11-10 17:50:53
4885,117,60,4,2023-09-10 17:20:16
4886,329,272,3,2021-03-17 04:16:32
4887,257,153,1,2021-09-19 01:20:15
4888,328,244,1,2023-03-24 15:33:36
4889,322,180,3,2022-02-27 18:48:37
4890,347,1,5,2023-06-04 08:44:00
4891,387,27,1,2021-01-25 08:59:23
4892,41,214,1,2022-11-17 03:46:50
4893,294,234,2,2022-05-23 11:27:39
4894,462,222,4,2022-08-10 10:36:16
4895,193,286,1,2023-03-25 09:28:27
4896,426,84,5,2021-03-04 19:20:37
4897,178,23,3,2022-04-14 13:31:35
4898,488,54,1,2021-03-22 12:27:43
4899,493,278,4,2021-08-06 19:31:54
4900,221,147,2,2023-07-28 13:39:31
4901,29,181,3,2023-07-13 07:22:51
4902,448,77,3,2021-05-26 18:25:38
4903,63,176,4,2022-03-27 22:41:56
4904,171,77,4,2022-12-29 00:29:55
4905,458,171,3,2022-05-17 15:47:13
4906,362,79,1,2023-05-24 02:42:05
4907,113,124,1,2021-10-26 15:06:44
4908,373,54,4,2021-06-11 00:11:24
4909,418,81,1,2022-05-13 08:48:00
4910,352,221,2,2022-06-13 17:12:45
4911,398,255,5,2022-01-07 01:10:07
4912,50,208,4,2021-01-15 05:52:10
4913,414,85,3,2022-08-10 06:03:42
4914,478,284,1,2022-10-28 06:56:16
4915,497,107,3,2022-09-11 12:55:10
4916,215,115,5,2022-11-16 19:17:26
4917,222,181,5,2022-06-23 09:20:10
4918,215,2,4,2022-08-21 21:24:02
4919,315,203,1,2023-01-28 19:59:51
4920,251,43,4,2023-08-26 02:35:49
4921,147,197,1,2022-03-26 16:30:47
4922,295,178,1,2021-09-12 13:03:13
4923,436,102,1,2022-12-17 05:25:48
4924,112,283,5,2022-03-07 01:57:54
4925,345,108,3,2021-12-06 23:49:11
4926,109,129,5,2023-08-24 12:40:43
4927,106,251,4,2022-10-16 00:00:51
4928,312,61,2,2021-11-28 05:12:21
4929,107,240,1,2023-01-27 21:44:20
4930,72,84,5,2022-03-31 20:05:32
4931,377,286,1,2022-12-03 11:20:24
4932,364,269,1,2023-01-01 13:03:45
4933,367,89,5,2021-01-24 01:30:18
4934,50,230,3,2022-07-02 15:28:05
4935,324,285,3,2021-05-28 17:50:13
4936,55,277,3,2022-04-26 20:32:43
4937,418,262,2,2023-04-08 19:51:44
4938,254,177,5,2023-12-04 22:05:06
4939,215,281,3,2022-08-09 13:10:25
4940,201,249,2,2022-11-22 22:07:36
4941,346,281,2,2023-07-22 18:09:13
4942,211,31,2,2022-05-31 17:44:13
4943,357,274,5,2023-12-26 01:51:13
4944,208,72,1,2023-12-25 15:52:56
4945,202,217,4,2021-05-19 04:50:00
4946,107,253,4,2021-09-08 22:35:56
4947,345,38,5,2022-10-04 16:03:03
4948,169,289,2,2021-10-12 06:16:57
4949,324,46,2,2023-05-05 05:38:44
4950,212,96,3,2022-10-21 08:04:13
4951,28,248,2,2023-05-28 15:15:14
4952,438,233,1,2021-08-17 11:33:25
4953,69,182,5,2021-06-05 00:11:42
4954,320,211,3,2022-06-03 05:27:41
4955,292,233,2,2022-01-02 07:22:30
4956,359,233,2,2022-11-08 17:37:42
4957,189,237,1,2023-08-05 03:26:07
4958,475,226,5,2021-09-02 18:51:20
4959,397,169,4,2022-08-19 23:04:47
4960,471,130,1,2021-11-21 19:50:54
4961,71,7,3,2021-04-27 15:05:27
4962,364,261,5,2021-10-11 13:53:57
4963,450,102,2,2023-12-14 15:22:48
4964,253,213,1,2023-10-07 23:16:10
4965,9,7,4,2021-06-13 07:20:54
4966,111,240,4,2023-03-29 14:54:30
4967,264,234,4,2023-05-13 07:46:20
4968,139,186,1,2022-11-20 01:10:11
4969,203,267,1,2021-05-26 13:27:42
4970,373,162,5,2023-10-26 19:17:08
4971,112,263,5,2021-02-06 01:22:53
4972,456,300,3,2023-06-28 14:41:40
4973,417,202,2,2022-03-29 07:34:40
4974,214,298,3,2021-07-09 19:42:58
4975,362,229,4,2023-12-11 18:59:09
4976,378,9,2,2023-12-25 21:36:13
4977,402,241,3,2021-07-06 04:18:42
4978,59,205,3,2021-11-11 02:44:24
4979,237,263,1,2022-07-13 15:09:43
4980,415,207,1,2021-08-22 11:24:37
4981,489,66,4,2021-06-24 07:58:48
4982,316,38,2,2022-03-15 23:35:14
4983,41,261,4,2023-03-01 07:46:31
4984,66,171,1,2023-08-23 06:25:04
4985,166,158,4,2022-05-06 07:51:24
4986,3,152,3,2023-09-06 00:34:53
4987,72,126,2,2022-07-25 11:20:07
4988,286,206,1,2021-05-17 19:29:22
4989,349,284,3,2021-10-19 01:45:19
4990,26,161,3,2021-04-04 11:33:13
4991,120,103,1,2023-09-21 17:40:39
4992,436,249,4,2021-04-22 11:19:03
4993,249,215,2,2023-05-27 21:42:30
4994,59,241,4,2021-08-01 22:45:54
4995,363,155,1,2021-04-21 19:57:40
4996,95,58,2,2021-11-17 19:55:02
4997,367,243,1,2021-12-18 22:11:40
4998,261,284,2,2021-12-31 19:27:14
4999,147,41,3,2022-11-01 15:07:33
5000,136,279,3,2023-04-06 17:10:21
5001,63,3,2,2023-03-09 15:42:14
5002,140,297,4,2023-06-12 04:33:32
5003,397,234,1,2022-09-15 10:01:00
5004,373,123,4,2023-02-23 02:56:02
5005,205,22,3,2022-08-07 20:38:06
5006,443,188,3,2022-03-16 09:11:32
5007,415,20,3,2022-09-05 04:59:58
5008,134,263,4,2022-08-19 22:13:00
5009,293,152,2,2021-06-12 13:34:56
5010,245,168,3,2023-05-11 17:51:05
5011,414,66,5,2021-10-29 11:20:10
5012,274,59,4,2021-09-07 08:42:46
5013,10,134,3,2021-10-16 21:26:16
5014,466,175,4,2022-01-13 13:15:57
5015,470,145,2,2022-10-15 22:13:37
5016,305,43,3,2022-09-12 12:57:39
5017,76,204,1,2022-11-22 03:24:18
5018,45,156,4,2023-12-16 20:37:30
5019,128,287,5,2023-08-04 02:24:11
5020,364,214,3,2022-11-22 01:24:39
5021,462,60,5,2022-08-22 07:08:35
5022,102,283,3,2023-07-06 16:12:48
5023,25,272,1,2022-05-21 18:19:27
5024,430,55,1,2022-03-25 11:39:31
5025,5,222,1,2023-12-08 03:05:01
5026,331,236,2,2022-08-18 01:13:16
5027,422,66,1,2023-09-04 13:15:13
5028,417,235,5,2021-08-29 17:04:23
5029,25,285,3,2023-10-28 19:05:44
5030,86,26,4,2021-09-13 22:22:10
5031,367,200,5,2023-07-14 15:30:39
5032,56,72,4,2021-04-13 23:38:40
5033,261,238,3,2022-08-22 01:20:42
5034,441,70,5,2023-06-08 22:43:07
5035,438,8,3,2021-02-22 13:10:30
5036,121,297,3,2023-08-26 06:20:48
5037,485,199,3,2023-11-26 11:23:38
5038,234,265,1,2023-04-12 06:57:53
5039,56,117,4,2021-05-06 00:42:12
5040,200,284,2,2023-05-20 20:35:21
5041,405,213,2,2021-12-13 01:26:17
5042,438,118,5,2023-03-21 10:43:09
5043,185,27,1,2023-05-24 14:21:00
5044,233,12,4,2023-11-22 05:23:21
5045,395,221,3,2021-02-06 09:34:41
5046,182,207,2,2022-04-21 10:38:28
5047,174,299,3,2022-02-14 09:03:16
5048,164,4,5,2021-12-22 01:16:56
5049,95,8,4,2022-03-18 05:06:37
5050,62,111,4,2021-02-27 22:30:34
5051,117,95,5,2023-09-01 13:32:21
5052,213,20,1,2022-06-28 21:16:26
5053,170,136,4,2023-12-01 09:52:11
5054,264,151,5,2022-05-30 09:43:06
5055,31,13,3,2022-01-01 05:21:32
5056,288,111,2,2021-04-19 21:24:51
5057,210,126,5,2022-08-17 09:19:20
5058,273,245,1,2021-10-19 09:39:32
5059,375,94,5,2021-11-05 01:46:56
5060,110,277,3,2022-03-03 20:07:18
5061,365,43,4,2023-03-30 23:47:39
5062,461,130,3,2021-05-09 15:31:09
5063,120,115,3,2023-04-30 01:56:00
5064,318,231,3,2021-05-30 21:59:47
5065,229,99,4,2022-03-16 02:06:16
5066,255,67,4,2023-02-28 22:23:48
5067,302,71,1,2021-11-11 02:14:33
5068,45,261,2,2023-05-01 19:28:57
5069,30,1,1,2022-04-20 11:21:11
5070,417,24,3,2021-07-02 09:23:25
5071,195,217,4,2023-04-28 18:57:22
5072,370,9,1,2022-07-28 10:30:48
5073,148,98,2,2022-12-01 18:00:23
5074,118,227,3,2022-09-12 17:14:16
5075,116,133,1,2021-06-10 18:55:21
5076,454,9,1,2022-09-17 06:32:10
5077,39,73,1,2023-05-24 03:10:35
5078,165,282,5,2022-08-03 19:56:31
5079,488,272,5,2022-09-25 21:20:49
5080,208,180,1,2023-03-28 20:32:04
5081,173,145,4,2022-01-30 16:34:09
5082,90,137,1,2021-03-12 00:38:19
5083,455,251,5,2022-08-25 08:23:55
5084,70,218,2,2023-01-25 02:14:04
5085,119,59,4,2022-03-07 13:04:51
5086,407,132,2,2021-12-26 02:56:41
5087,361,269,3,2021-09-16 05:59:04
5088,101,256,2,2023-10-06 16:16:04
5089,259,253,2,2021-08-06 19:53:06
5090,113,202,1,2021-04-25 18:02:09
5091,343,205,1,2023-03-01 21:06:22
5092,391,181,1,2021-09-07 15:29:18
5093,60,18,5,2023-04-16 03:51:39
5094,132,76,4,2022-08-19 06:06:03
5095,454,121,2,2022-08-12 17:39:46
5096,225,240,3,2022-05-11 15:59:26
5097,297,3,4,2023-11-23 07:36:10
5098,411,164,2,2023-05-28 21:07:09
5099,390,125,5,2021-09-09 13:21:36
5100,285,112,5,2023-03-10 15:33:50
5101,36,229,5,2023-03-21 02:35:27
5102,476,291,4,2023-07-28 17:40:02
5103,116,109,5,2022-03-24 03:49:44
5104,431,216,3,2021-11-23 20:59:21
5105,102,147,5,2023-01-15 21:43:02
5106,9,37,5,2023-01-18 16:38:41
5107,309,113,2,2022-02-08 19:30:51
5108,359,124,2,2023-04-19 05:31:30
5109,374,263,4,2022-01-31 15:39:14
5110,204,129,4,2021-10-28 16:36:53
5111,331,291,2,2022-08-27 16:07:10
5112,478,112,3,2021-07-18 17:02:25
5113,281,67,1,2023-12-29 06:01:14
5114,229,191,3,2022-07-10 22:38:16
5115,77,293,3,2023-06-12 06:28:23
5116,44,134,5,2022-11-08 23:19:42
5117,186,221,5,2023-06-15 21:53:23
5118,483,169,4,2022-03-12 22:24:43
5119,19,226,4,2023-12-03 03:19:45
5120,415,182,4,2021-10-21 06:50:37
5121,13,249,5,2023-10-09 04:04:34
5122,20,164,3,2021-05-20 04:49:13
5123,435,37,4,2022-12-03 16:45:32
5124,244,202,2,2021-12-12 14:01:21
5125,448,140,4,2022-05-26 19:11:08
5126,78,259,4,2022-03-22 13:10:54
5127,468,7,2,2021-12-23 02:29:59
5128,66,53,5,2023-02-09 16:39:59
5129,93,84,5,2022-07-16 02:10:19
5130,244,205,3,2021-04-07 04:02:47
5131,228,245,2,2023-01-16 04:04:20
