session_id,user_id,session_start,session_end,source,medium,device_category
session_3674,151,2021-06-25 07:31:04,2022-11-04 11:01:54,direct,email,tablet
session_3675,109,2023-07-17 19:20:34,2023-07-17 21:44:34,social,email,tablet
session_3676,198,2023-06-18 06:14:22,2023-06-18 07:44:22,direct,referral,desktop
session_3677,412,2021-04-10 13:32:28,2022-08-11 09:13:38,google,organic,desktop
session_3678,293,2023-09-15 18:43:48,2023-09-15 20:32:48,direct,cpc,tablet
session_3679,51,2023-09-11 17:31:20,2023-09-11 17:59:20,social,cpc,mobile
session_3680,152,2021-02-06 23:09:42,2021-11-15 18:38:19,direct,organic,desktop
session_3681,310,2021-04-19 01:48:40,2023-03-08 19:17:58,social,cpc,mobile
session_3682,176,2022-01-13 04:43:44,2022-01-13 06:03:44,bing,referral,desktop
session_3683,307,2021-07-25 12:41:15,2023-07-30 18:49:42,google,email,desktop
session_3684,222,2022-08-01 06:14:53,2022-08-01 06:56:53,google,email,mobile
session_3685,260,2021-06-26 18:22:00,2023-06-28 07:08:01,direct,email,tablet
session_3686,333,2023-10-21 10:09:53,2023-10-21 13:06:53,social,cpc,mobile
session_3687,291,2021-09-25 08:31:47,2022-08-18 07:44:40,direct,organic,tablet
session_3688,97,2023-11-04 05:32:36,2023-11-04 07:05:36,direct,cpc,desktop
session_3689,118,2022-10-02 20:13:55,2023-06-18 15:53:29,direct,organic,tablet
session_3690,262,2021-05-29 22:33:22,2023-07-01 05:37:11,bing,cpc,mobile
session_3691,103,2023-08-17 00:25:17,2023-08-17 01:07:17,bing,email,mobile
session_3692,225,2022-05-14 20:02:15,2023-12-20 10:56:13,direct,email,desktop
session_3693,16,2022-01-11 16:40:36,2022-08-17 17:29:54,social,organic,mobile
session_3694,93,2023-06-30 00:58:56,2023-06-30 01:25:56,bing,email,desktop
session_3695,360,2022-01-22 01:09:58,2022-05-12 19:12:26,bing,cpc,desktop
session_3696,377,2021-09-06 20:00:17,2023-11-27 10:17:39,social,organic,tablet
session_3697,395,2022-08-09 19:11:07,2022-08-09 19:55:07,direct,email,desktop
session_3698,21,2023-06-01 04:39:19,2023-06-01 05:21:19,direct,referral,desktop
session_3699,219,2022-11-22 21:59:49,2023-12-06 05:29:52,direct,referral,mobile
session_3700,293,2021-09-16 03:08:08,2021-09-16 05:57:08,bing,organic,desktop
session_3701,47,2021-05-26 22:45:02,2023-11-14 13:44:31,google,organic,tablet
session_3702,203,2021-10-30 11:50:11,2022-06-21 02:45:26,google,email,desktop
session_3703,77,2023-07-05 22:04:45,2023-07-05 23:07:45,social,cpc,desktop
session_3704,361,2022-03-26 18:08:09,2023-03-06 05:46:11,social,cpc,tablet
session_3705,137,2022-02-22 08:59:33,2023-06-16 02:04:09,social,organic,desktop
session_3706,185,2022-10-23 09:42:41,2022-10-23 11:05:41,direct,referral,desktop
session_3707,46,2023-04-16 13:19:33,2023-04-16 13:26:33,social,referral,desktop
session_3708,417,2022-04-04 11:43:07,2023-12-05 22:05:24,google,organic,tablet
session_3709,239,2022-07-13 17:23:19,2023-12-27 20:27:02,google,cpc,tablet
session_3710,480,2023-06-12 09:06:06,2023-06-12 11:10:06,social,organic,mobile
session_3711,395,2022-07-09 09:47:08,2022-07-09 12:30:08,google,organic,desktop
session_3712,153,2021-10-10 20:56:42,2021-10-10 23:39:42,google,referral,tablet
session_3713,128,2022-11-02 05:03:54,2022-11-02 05:29:54,social,referral,desktop
session_3714,68,2022-08-04 03:55:44,2022-08-04 04:27:44,direct,cpc,mobile
session_3715,295,2022-06-15 15:16:39,2023-11-15 08:16:23,social,email,tablet
session_3716,112,2021-07-24 00:23:46,2021-07-24 00:44:46,bing,cpc,tablet
session_3717,67,2022-07-17 22:05:09,2022-07-17 22:45:09,bing,cpc,desktop
session_3718,433,2022-07-10 20:21:41,2022-07-10 22:25:41,google,referral,desktop
session_3719,3,2023-04-09 01:22:37,2023-06-25 23:15:54,social,email,desktop
session_3720,88,2021-08-20 05:35:39,2022-04-09 18:32:59,social,email,mobile
session_3721,358,2023-08-28 07:18:47,2023-08-28 08:46:47,direct,cpc,mobile
session_3722,261,2021-06-14 19:39:10,2022-08-20 19:40:54,bing,email,desktop
session_3723,466,2021-11-22 07:13:53,2023-05-26 01:59:23,bing,email,tablet
session_3724,258,2021-07-19 22:39:51,2021-07-20 01:14:51,google,cpc,tablet
session_3725,393,2021-07-20 04:20:40,2021-07-20 05:29:40,google,cpc,mobile
session_3726,461,2021-02-08 04:17:56,2021-11-11 14:21:01,google,referral,desktop
session_3727,384,2021-08-24 05:07:58,2023-05-05 04:24:26,social,cpc,tablet
session_3728,117,2021-03-30 10:42:18,2023-10-10 01:29:13,google,referral,desktop
session_3729,475,2022-11-17 04:14:25,2023-05-08 23:35:41,direct,organic,desktop
session_3730,244,2022-06-14 01:12:46,2023-10-23 07:12:34,bing,cpc,desktop
session_3731,155,2022-02-13 21:40:04,2022-06-26 22:25:06,google,referral,tablet
session_3732,69,2021-08-12 17:23:08,2023-07-05 21:09:56,direct,organic,desktop
session_3733,438,2023-05-04 08:21:39,2023-05-04 10:58:39,google,organic,tablet
session_3734,466,2023-03-15 18:03:51,2023-10-24 08:16:06,google,email,tablet
session_3735,231,2023-02-17 07:49:09,2023-02-17 09:16:09,google,organic,mobile
session_3736,444,2023-08-30 22:22:29,2023-08-31 00:25:29,direct,referral,desktop
session_3737,283,2023-08-26 22:07:00,2023-08-27 00:28:00,social,email,tablet
session_3738,217,2022-12-12 16:49:22,2022-12-12 18:42:22,social,organic,tablet
session_3739,237,2023-06-25 07:09:24,2023-06-25 09:00:24,google,cpc,desktop
session_3740,432,2021-02-14 08:45:21,2023-11-30 01:05:03,google,organic,tablet
session_3741,142,2021-01-29 06:18:13,2021-08-28 22:36:54,google,referral,desktop
session_3742,447,2021-03-28 11:15:18,2023-07-31 08:09:22,bing,email,desktop
session_3743,300,2023-07-25 14:52:19,2023-07-25 15:10:19,google,email,mobile
session_3744,215,2021-05-07 09:29:04,2021-10-07 00:23:55,direct,email,mobile
session_3745,10,2023-09-01 03:04:46,2023-09-19 19:32:51,social,email,mobile
session_3746,242,2023-01-10 19:16:32,2023-01-10 20:39:32,google,organic,mobile
session_3747,308,2023-10-23 15:08:42,2023-10-23 17:22:42,bing,referral,desktop
session_3748,237,2022-07-11 06:54:14,2022-07-11 07:18:14,bing,email,desktop
session_3749,87,2022-08-08 19:24:12,2022-08-08 19:25:12,social,organic,desktop
session_3750,60,2021-10-19 18:25:01,2022-04-15 18:36:53,google,email,desktop
session_3751,306,2021-08-02 03:08:53,2023-08-30 21:08:24,direct,email,tablet
session_3752,429,2021-05-05 05:26:24,2023-12-14 00:33:23,direct,referral,tablet
session_3753,456,2022-09-01 00:40:18,2022-09-01 02:37:18,social,email,desktop
session_3754,255,2023-12-17 02:57:57,2023-12-17 03:46:57,social,organic,desktop
session_3755,214,2022-09-27 02:14:58,2022-10-17 06:38:37,direct,email,tablet
session_3756,284,2023-06-23 16:54:33,2023-06-23 18:23:33,direct,cpc,mobile
session_3757,240,2021-05-28 07:13:28,2021-10-09 21:06:20,bing,organic,tablet
session_3758,431,2023-12-25 04:09:41,2023-12-25 06:33:41,bing,cpc,tablet
session_3759,313,2022-08-08 17:12:13,2022-08-08 17:46:13,social,organic,desktop
session_3760,318,2022-09-23 00:28:19,2022-09-23 02:34:19,bing,email,desktop
session_3761,52,2023-05-14 03:32:50,2023-05-14 05:44:50,social,cpc,mobile
session_3762,301,2021-07-25 16:24:10,2023-08-27 06:49:25,direct,organic,desktop
session_3763,61,2021-02-15 04:30:16,2023-07-31 09:06:16,bing,email,tablet
session_3764,436,2022-03-14 17:48:53,2023-01-08 19:59:27,direct,referral,tablet
session_3765,90,2021-10-08 06:27:34,2021-10-08 08:35:34,direct,organic,desktop
session_3766,76,2021-10-02 10:50:22,2022-07-28 03:56:02,social,cpc,mobile
session_3767,86,2022-08-04 15:51:33,2022-08-04 18:42:33,google,cpc,mobile
session_3768,459,2023-11-04 21:13:00,2023-11-04 22:27:00,bing,cpc,mobile
session_3769,367,2023-10-09 11:42:45,2023-10-09 12:19:45,social,email,mobile
session_3770,380,2021-11-20 13:54:21,2023-08-26 08:02:12,social,referral,desktop
session_3771,396,2022-01-15 17:51:31,2022-01-18 04:45:35,direct,organic,mobile
session_3772,232,2022-04-01 17:27:44,2022-04-01 17:45:44,social,referral,desktop
session_3773,419,2022-04-24 22:47:20,2023-05-24 22:07:51,social,cpc,mobile
session_3774,355,2021-04-19 11:31:49,2023-03-23 10:01:05,direct,email,desktop
session_3775,149,2022-11-08 03:21:00,2022-11-08 04:16:00,social,email,desktop
session_3776,59,2022-06-20 00:24:30,2023-07-29 22:35:15,google,cpc,desktop
session_3777,418,2023-08-28 15:58:43,2023-08-28 16:00:43,google,email,mobile
session_3778,354,2021-04-25 15:01:20,2023-12-07 21:06:23,direct,organic,tablet
session_3779,384,2021-06-17 10:07:41,2021-06-17 11:28:41,google,organic,tablet
session_3780,417,2021-09-28 12:10:58,2023-12-30 05:29:47,google,cpc,mobile
session_3781,397,2021-05-22 12:14:28,2021-05-22 13:17:28,bing,referral,desktop
session_3782,127,2023-09-07 05:33:08,2023-09-07 07:33:08,google,organic,tablet
session_3783,396,2021-11-02 07:02:23,2021-11-02 09:36:23,bing,organic,tablet
session_3784,463,2023-04-14 18:53:15,2023-07-22 03:12:58,social,organic,desktop
session_3785,54,2021-10-06 12:49:03,2021-10-06 13:14:03,direct,referral,desktop
session_3786,190,2021-01-12 21:35:38,2022-07-22 17:51:35,direct,cpc,tablet
session_3787,192,2021-02-02 03:32:59,2023-09-10 07:57:55,social,referral,tablet
session_3788,80,2021-04-21 01:27:44,2023-07-16 06:58:30,google,cpc,desktop
session_3789,140,2021-12-02 19:26:56,2022-05-10 12:35:06,direct,cpc,desktop
session_3790,31,2021-03-27 22:24:45,2023-02-09 16:56:22,google,referral,mobile
session_3791,173,2021-05-11 16:20:56,2021-07-17 10:03:21,google,email,tablet
session_3792,122,2021-12-14 21:10:44,2022-09-12 14:01:26,social,referral,desktop
session_3793,419,2023-11-07 15:12:28,2023-11-07 17:16:28,google,cpc,desktop
session_3794,34,2022-11-17 15:04:53,2023-02-26 01:38:10,google,organic,tablet
session_3795,451,2023-01-22 13:08:30,2023-05-01 10:51:19,google,email,desktop
session_3796,9,2022-11-17 15:54:46,2023-12-10 01:11:46,direct,cpc,desktop
session_3797,351,2022-07-05 12:13:26,2023-12-09 05:03:59,google,organic,tablet
session_3798,114,2021-10-06 00:51:11,2021-10-06 03:03:11,direct,cpc,desktop
session_3799,62,2023-03-24 03:24:31,2023-03-24 04:57:31,google,email,tablet
session_3800,15,2022-06-13 22:13:09,2022-06-14 00:55:09,direct,cpc,tablet
session_3801,326,2021-05-07 05:53:20,2021-09-03 01:56:32,direct,organic,tablet
session_3802,358,2021-06-21 04:33:53,2023-08-24 04:54:24,google,organic,tablet
session_3803,15,2022-05-22 07:53:32,2022-05-22 09:22:32,direct,cpc,tablet
session_3804,104,2021-03-26 06:47:24,2021-09-29 04:29:31,google,cpc,desktop
session_3805,82,2023-12-22 12:39:16,2023-12-22 14:19:16,direct,referral,desktop
session_3806,363,2023-05-16 23:12:28,2023-12-30 08:50:30,google,organic,desktop
session_3807,296,2023-08-25 17:22:17,2023-08-25 18:49:17,social,referral,tablet
session_3808,181,2021-06-19 19:21:12,2021-06-19 20:15:12,google,email,tablet
session_3809,180,2022-08-01 16:58:57,2022-08-01 17:31:57,social,email,mobile
session_3810,346,2022-01-29 11:28:30,2022-12-07 22:58:35,google,organic,desktop
session_3811,429,2021-03-11 06:18:09,2023-02-28 03:20:44,bing,referral,desktop
session_3812,348,2022-06-01 05:49:53,2022-06-01 07:01:53,google,referral,tablet
session_3813,3,2022-10-09 21:56:23,2023-04-01 07:24:14,direct,email,desktop
session_3814,228,2023-08-31 11:01:35,2023-08-31 12:44:35,bing,email,desktop
session_3815,46,2023-03-01 14:12:44,2023-03-01 16:14:44,google,email,desktop
session_3816,67,2023-02-22 16:26:17,2023-07-13 00:39:46,direct,email,desktop
session_3817,408,2023-11-19 21:45:27,2023-11-19 22:56:27,direct,email,desktop
session_3818,144,2023-10-28 01:59:57,2023-10-28 04:22:57,direct,email,mobile
session_3819,467,2021-11-21 03:12:38,2023-01-15 19:18:43,direct,referral,mobile
session_3820,47,2023-02-27 12:05:29,2023-02-27 12:52:29,bing,cpc,mobile
session_3821,107,2021-06-02 11:11:04,2022-10-26 21:09:19,google,cpc,mobile
session_3822,5,2022-05-03 06:48:36,2022-05-03 07:12:36,direct,cpc,mobile
session_3823,331,2022-08-16 02:58:45,2022-08-16 03:09:45,social,cpc,desktop
session_3824,160,2023-07-05 18:09:56,2023-07-05 19:10:56,bing,referral,tablet
session_3825,372,2023-03-10 11:06:31,2023-03-10 14:03:31,direct,referral,desktop
session_3826,243,2021-12-19 01:40:40,2023-02-06 19:15:18,social,cpc,tablet
session_3827,360,2023-09-01 05:28:07,2023-11-10 22:37:24,direct,email,mobile
session_3828,246,2023-05-20 14:04:32,2023-05-20 17:00:32,bing,organic,desktop
session_3829,203,2022-09-02 16:22:42,2023-02-19 05:45:52,social,cpc,mobile
session_3830,389,2023-09-12 12:17:51,2023-09-12 13:27:51,google,cpc,mobile
session_3831,8,2021-05-07 13:00:36,2022-10-27 08:13:28,google,cpc,tablet
session_3832,168,2023-10-16 03:23:04,2023-10-16 03:26:04,social,referral,mobile
session_3833,406,2022-03-17 17:51:44,2022-03-17 20:00:44,direct,referral,tablet
session_3834,464,2023-06-25 02:47:33,2023-06-25 04:49:33,direct,cpc,tablet
session_3835,386,2021-07-16 00:29:41,2021-08-21 13:03:15,bing,cpc,mobile
session_3836,391,2022-12-04 03:54:39,2022-12-04 04:42:39,bing,cpc,mobile
session_3837,360,2022-03-01 15:16:34,2023-02-03 16:28:48,social,cpc,tablet
session_3838,31,2022-05-09 16:55:54,2022-05-09 19:16:54,social,referral,tablet
session_3839,105,2022-08-25 00:00:22,2023-10-18 08:56:00,google,cpc,desktop
session_3840,260,2021-07-17 01:54:56,2021-11-03 21:14:45,direct,cpc,desktop
session_3841,85,2021-08-16 07:02:48,2022-06-21 01:54:31,bing,organic,mobile
session_3842,292,2023-10-17 22:46:16,2023-10-17 23:54:16,social,cpc,mobile
session_3843,350,2021-02-07 16:54:50,2022-07-30 01:48:17,social,email,desktop
session_3844,153,2023-06-28 02:39:17,2023-06-28 04:47:17,social,organic,desktop
session_3845,287,2022-10-14 16:41:34,2022-10-14 16:59:34,direct,organic,tablet
session_3846,295,2023-07-22 02:23:54,2023-07-22 05:15:54,direct,referral,desktop
session_3847,338,2022-05-15 00:35:55,2022-05-15 03:22:55,bing,organic,tablet
session_3848,492,2022-04-09 19:24:37,2022-12-03 19:17:37,direct,email,mobile
session_3849,77,2022-07-31 20:42:15,2023-07-13 04:32:23,google,referral,mobile
session_3850,335,2022-12-16 23:23:24,2022-12-17 01:10:24,bing,referral,tablet
session_3851,100,2021-09-22 02:21:31,2021-09-22 02:50:31,bing,organic,tablet
session_3852,148,2021-08-01 06:31:48,2023-03-30 07:33:20,social,organic,desktop
session_3853,349,2022-03-26 06:25:52,2023-09-15 20:29:12,social,referral,desktop
session_3854,140,2021-12-05 05:09:08,2021-12-05 07:42:08,google,referral,tablet
session_3855,316,2021-04-30 06:05:46,2023-05-11 17:14:58,google,email,desktop
session_3856,339,2023-12-06 03:22:19,2023-12-06 06:05:19,social,email,tablet
session_3857,83,2023-11-25 20:30:57,2023-11-25 21:35:57,direct,organic,desktop
session_3858,41,2022-10-01 18:06:02,2023-07-25 16:05:46,bing,email,tablet
session_3859,19,2021-08-25 00:07:35,2022-04-22 10:46:52,google,cpc,mobile
session_3860,87,2021-01-11 01:28:49,2023-01-02 07:55:01,google,cpc,tablet
session_3861,318,2023-11-10 21:02:23,2023-11-10 23:08:23,social,referral,desktop
session_3862,479,2022-06-16 09:57:14,2022-06-16 11:07:14,direct,referral,tablet
session_3863,112,2022-04-12 15:23:22,2022-04-12 15:46:22,bing,email,tablet
session_3864,259,2021-05-17 08:03:19,2021-05-17 10:39:19,bing,cpc,mobile
session_3865,173,2021-12-28 02:32:26,2023-08-15 06:36:43,social,organic,tablet
session_3866,396,2023-01-09 01:10:17,2023-01-09 03:45:17,direct,email,tablet
session_3867,71,2023-01-09 11:35:40,2023-08-04 02:31:57,google,organic,desktop
session_3868,270,2023-11-18 12:48:50,2023-11-18 14:39:50,direct,organic,mobile
session_3869,325,2021-04-30 14:34:38,2021-04-30 16:26:38,bing,cpc,tablet
session_3870,352,2022-01-30 14:45:42,2022-01-30 16:34:42,bing,organic,mobile
session_3871,182,2021-09-30 18:10:39,2022-07-24 06:55:49,bing,organic,desktop
session_3872,477,2021-06-06 20:50:49,2021-08-11 14:07:56,social,referral,tablet
session_3873,312,2023-05-14 09:16:53,2023-05-14 09:30:53,direct,organic,desktop
session_3874,64,2023-12-03 01:24:49,2023-12-03 04:03:49,direct,cpc,mobile
session_3875,471,2021-07-28 19:45:12,2023-03-23 14:57:58,social,cpc,desktop
session_3876,448,2022-01-22 03:46:07,2022-02-20 13:20:26,direct,cpc,tablet
session_3877,185,2022-06-24 03:01:19,2023-06-15 08:04:24,direct,cpc,tablet
session_3878,320,2023-06-08 04:55:10,2023-06-08 05:56:10,direct,organic,tablet
session_3879,48,2022-01-14 10:46:31,2022-01-14 11:39:31,google,email,tablet
session_3880,281,2023-01-27 17:08:27,2023-01-27 17:28:27,social,organic,tablet
session_3881,255,2023-11-27 12:14:33,2023-11-27 13:45:33,direct,organic,tablet
session_3882,185,2022-03-09 11:25:48,2022-03-09 12:32:48,direct,cpc,desktop
session_3883,309,2023-09-29 19:52:33,2023-09-29 22:14:33,direct,cpc,desktop
session_3884,470,2023-02-05 00:54:04,2023-02-05 00:56:04,direct,organic,desktop
session_3885,443,2021-10-30 07:37:40,2022-03-25 17:59:54,social,email,tablet
session_3886,150,2022-02-19 11:40:41,2023-02-14 23:01:21,social,cpc,tablet
session_3887,57,2023-03-07 09:50:15,2023-03-07 10:24:15,google,organic,mobile
session_3888,327,2021-10-11 17:50:47,2021-10-11 18:20:47,google,referral,mobile
session_3889,451,2022-06-12 10:27:26,2022-06-12 12:12:26,direct,cpc,mobile
session_3890,238,2022-01-22 15:29:27,2022-01-22 15:40:27,bing,organic,desktop
session_3891,395,2022-09-23 20:54:31,2022-09-23 23:29:31,bing,cpc,tablet
session_3892,255,2022-02-01 01:08:40,2023-01-19 17:17:08,social,organic,mobile
session_3893,387,2021-12-19 15:49:47,2021-12-19 17:29:47,google,referral,mobile
session_3894,1,2021-04-01 13:20:01,2021-12-04 19:23:51,google,email,tablet
session_3895,158,2021-05-30 22:27:18,2022-02-23 18:37:07,google,email,mobile
session_3896,127,2023-05-24 09:46:18,2023-05-24 12:28:18,bing,email,desktop
session_3897,40,2023-02-23 17:52:04,2023-02-23 18:19:04,google,referral,desktop
session_3898,380,2022-07-07 03:23:04,2022-07-07 04:40:04,direct,organic,tablet
session_3899,210,2021-10-31 08:00:30,2021-10-31 09:45:30,direct,referral,mobile
session_3900,359,2021-07-11 07:20:34,2021-07-11 08:07:34,google,referral,mobile
session_3901,323,2021-06-11 20:48:27,2022-07-06 09:57:52,bing,email,mobile
session_3902,163,2023-11-17 22:53:18,2023-11-18 01:33:18,social,cpc,desktop
session_3903,462,2023-04-14 21:00:20,2023-04-14 23:40:20,google,email,desktop
session_3904,451,2021-04-11 05:23:34,2022-03-07 15:30:18,direct,organic,tablet
session_3905,36,2023-03-28 20:57:57,2023-03-28 23:48:57,bing,email,desktop
session_3906,333,2022-09-11 09:46:10,2022-09-11 12:01:10,google,email,desktop
session_3907,362,2022-06-23 04:18:04,2023-12-04 14:42:10,social,email,desktop
session_3908,82,2021-09-29 03:59:37,2022-11-13 05:25:19,direct,email,desktop
session_3909,322,2021-05-26 18:08:24,2023-05-17 18:05:01,direct,organic,desktop
session_3910,101,2022-07-20 23:49:27,2022-07-21 00:04:27,direct,organic,desktop
session_3911,215,2021-06-18 20:28:30,2023-07-02 05:45:56,bing,email,tablet
session_3912,477,2022-08-12 20:26:27,2022-08-12 23:02:27,google,referral,mobile
session_3913,328,2021-03-14 00:16:59,2023-04-08 17:26:59,google,referral,mobile
session_3914,218,2021-04-01 14:28:52,2022-08-10 17:38:49,direct,email,tablet
session_3915,163,2022-02-08 07:21:01,2022-02-08 10:15:01,bing,referral,tablet
session_3916,441,2022-07-22 10:52:28,2022-07-22 12:12:28,bing,cpc,mobile
session_3917,187,2021-04-09 00:21:06,2021-04-09 00:58:06,social,cpc,desktop
session_3918,414,2022-03-09 15:55:28,2022-03-09 17:51:28,direct,referral,desktop
session_3919,234,2023-05-10 19:05:20,2023-05-10 20:12:20,google,organic,mobile
session_3920,491,2022-03-23 11:12:23,2022-03-23 11:47:23,social,email,tablet
session_3921,289,2022-09-22 00:46:51,2023-05-01 17:38:43,direct,cpc,desktop
session_3922,321,2021-09-15 22:00:09,2022-05-29 13:26:37,bing,referral,mobile
session_3923,160,2022-08-06 01:55:48,2023-12-03 09:20:11,social,organic,desktop
session_3924,130,2021-01-16 21:47:14,2023-04-20 02:14:24,google,referral,mobile
session_3925,121,2023-05-30 09:50:08,2023-05-30 12:41:08,social,referral,tablet
session_3926,479,2021-04-20 05:40:24,2023-04-14 14:15:58,bing,cpc,tablet
session_3927,71,2022-12-10 18:14:43,2022-12-10 20:17:43,social,cpc,desktop
session_3928,404,2021-04-02 11:08:18,2023-11-08 04:58:46,direct,cpc,desktop
session_3929,405,2022-11-20 13:48:37,2023-09-11 03:19:25,social,email,tablet
session_3930,111,2022-06-10 19:30:36,2022-06-10 21:32:36,bing,organic,tablet
session_3931,416,2023-09-28 09:55:45,2023-09-28 10:28:45,google,email,desktop
session_3932,122,2022-12-23 02:04:20,2022-12-23 03:11:20,direct,email,mobile
session_3933,254,2023-07-20 12:21:16,2023-07-20 12:58:16,bing,cpc,tablet
session_3934,318,2023-03-01 00:10:42,2023-03-01 01:09:42,bing,referral,mobile
session_3935,178,2021-08-18 17:53:01,2021-08-18 20:46:01,direct,referral,mobile
session_3936,480,2022-02-06 02:32:31,2022-02-06 02:37:31,google,cpc,mobile
session_3937,132,2022-07-23 07:57:04,2022-08-16 05:11:32,direct,organic,tablet
session_3938,496,2022-10-01 11:28:29,2022-10-01 11:29:29,bing,cpc,desktop
session_3939,414,2023-05-03 23:13:55,2023-05-04 00:52:55,social,cpc,desktop
session_3940,443,2023-06-02 02:56:51,2023-06-02 04:24:51,bing,referral,mobile
session_3941,488,2023-02-11 12:11:36,2023-02-11 13:12:36,google,organic,mobile
session_3942,407,2022-12-13 01:27:14,2022-12-13 02:48:14,bing,email,mobile
session_3943,37,2022-06-26 01:05:39,2022-08-12 04:39:22,google,referral,desktop
session_3944,499,2021-09-20 02:37:52,2022-02-10 19:57:44,google,organic,tablet
session_3945,327,2021-11-12 21:03:24,2021-11-12 21:34:24,bing,referral,desktop
session_3946,395,2023-08-05 20:19:01,2023-12-28 12:45:05,bing,referral,desktop
session_3947,211,2023-03-15 04:24:21,2023-03-15 05:22:21,direct,cpc,mobile
session_3948,170,2022-07-24 16:25:12,2022-07-24 19:07:12,direct,cpc,tablet
session_3949,256,2022-03-31 04:06:51,2023-12-25 05:06:32,direct,email,tablet
session_3950,273,2021-02-10 08:00:22,2022-04-15 11:39:16,bing,email,desktop
session_3951,206,2023-04-10 16:20:14,2023-04-10 18:19:14,google,cpc,mobile
session_3952,5,2021-11-24 04:15:01,2022-12-02 18:09:27,direct,cpc,desktop
session_3953,211,2021-11-01 06:49:10,2021-11-01 08:58:10,direct,cpc,tablet
session_3954,424,2022-11-03 21:05:16,2022-11-03 21:08:16,direct,email,mobile
session_3955,410,2021-10-30 13:00:47,2021-10-30 14:07:47,social,cpc,mobile
session_3956,423,2023-05-04 01:49:06,2023-09-03 08:06:17,bing,organic,mobile
session_3957,415,2023-10-26 13:04:29,2023-10-26 13:25:29,bing,cpc,mobile
session_3958,180,2022-09-02 10:48:07,2022-12-06 10:39:49,bing,referral,tablet
session_3959,402,2023-11-10 09:04:13,2023-11-10 11:10:13,direct,cpc,desktop
session_3960,432,2022-09-23 08:44:43,2023-12-04 10:32:05,bing,cpc,tablet
session_3961,285,2021-08-21 10:04:45,2022-07-15 20:25:14,social,organic,desktop
session_3962,248,2022-05-04 22:42:21,2022-05-05 01:40:21,direct,organic,tablet
session_3963,282,2023-08-30 03:35:28,2023-08-30 04:43:28,google,organic,mobile
session_3964,272,2022-07-25 03:02:58,2022-07-25 04:31:58,bing,referral,tablet
session_3965,454,2021-12-06 16:31:21,2022-02-02 11:20:00,google,referral,mobile
session_3966,466,2022-07-31 16:41:12,2023-07-29 23:32:09,direct,cpc,desktop
session_3967,216,2021-11-01 18:59:37,2021-11-01 19:57:37,google,organic,mobile
session_3968,55,2021-05-20 12:54:24,2023-08-07 14:09:36,bing,email,tablet
session_3969,381,2022-01-01 10:19:29,2022-01-05 02:25:48,bing,email,mobile
session_3970,171,2021-03-14 15:41:29,2022-09-12 22:18:30,google,referral,mobile
session_3971,141,2021-11-23 19:43:27,2022-08-21 04:52:09,google,email,tablet
session_3972,373,2023-12-04 23:36:20,2023-12-05 02:27:20,direct,organic,mobile
session_3973,492,2023-10-07 19:11:11,2023-10-10 06:54:16,google,organic,tablet
session_3974,155,2023-02-19 00:24:29,2023-02-19 01:59:29,google,referral,tablet
session_3975,111,2023-08-30 02:15:08,2023-12-10 10:44:47,bing,email,desktop
session_3976,495,2022-02-02 19:09:19,2022-07-12 17:28:06,direct,organic,tablet
session_3977,173,2022-03-13 21:19:37,2023-07-16 21:04:31,social,referral,tablet
session_3978,169,2023-03-24 01:56:39,2023-03-24 04:14:39,bing,organic,tablet
session_3979,386,2023-11-10 01:14:48,2023-11-10 01:26:48,direct,referral,desktop
session_3980,475,2021-03-08 13:45:41,2021-11-16 23:43:38,direct,organic,tablet
session_3981,154,2021-04-09 01:10:49,2023-11-22 23:04:43,direct,organic,desktop
session_3982,126,2021-12-15 07:26:51,2021-12-15 08:19:51,social,email,desktop
session_3983,343,2021-08-27 17:38:13,2023-06-22 20:50:29,social,referral,tablet
session_3984,384,2022-03-19 14:27:12,2023-06-21 20:31:23,direct,referral,desktop
session_3985,340,2021-11-12 22:09:03,2021-11-13 00:11:03,bing,cpc,tablet
session_3986,467,2021-10-23 00:42:41,2022-10-23 01:40:40,social,referral,tablet
session_3987,460,2021-07-20 08:01:30,2023-07-01 12:07:43,google,cpc,desktop
session_3988,260,2023-01-16 22:20:37,2023-09-13 11:32:21,social,organic,mobile
session_3989,65,2021-11-07 17:46:14,2022-07-14 18:37:28,social,organic,mobile
session_3990,56,2021-11-23 15:20:28,2021-11-23 15:49:28,direct,email,desktop
session_3991,4,2022-02-15 07:21:12,2022-02-15 10:05:12,social,referral,mobile
session_3992,38,2021-11-30 22:02:13,2021-12-01 00:26:13,google,organic,tablet
session_3993,406,2021-11-19 21:02:40,2021-11-19 22:51:40,social,referral,desktop
session_3994,427,2022-07-03 10:54:56,2022-07-03 11:59:56,bing,referral,tablet
session_3995,391,2021-09-28 18:28:28,2022-01-19 06:57:30,social,referral,mobile
session_3996,114,2021-05-15 20:23:54,2023-11-19 03:30:19,social,email,tablet
session_3997,465,2023-01-11 22:15:06,2023-11-16 13:12:07,direct,cpc,desktop
session_3998,164,2022-04-01 00:02:48,2022-05-28 01:53:37,bing,email,desktop
session_3999,132,2021-11-05 19:32:58,2023-09-12 18:44:54,bing,referral,desktop
session_4000,138,2021-12-14 05:47:19,2021-12-22 07:50:46,direct,cpc,tablet
session_4001,276,2023-11-24 16:27:07,2023-11-24 17:54:07,google,referral,tablet
