history_id,card_id,point_change,change_date,order_id,order_type
1911,88,341,2022-05-02,467,mobile_order
1912,116,492,2022-04-25,2300,ec_order
1913,164,-291,2023-10-29,389,qr_order
1914,109,586,2021-08-09,1645,mobile_order
1915,195,441,2022-10-29,1205,ec_order
1916,48,922,2021-09-06,1910,ec_order
1917,5,-250,2023-07-11,1126,ec_order
1918,172,189,2022-06-12,2367,mobile_order
1919,199,127,2022-09-02,2172,ec_order
1920,161,-218,2022-08-10,1495,mobile_order
1921,14,643,2021-12-30,98,qr_order
1922,59,-127,2022-10-29,1491,qr_order
1923,249,964,2022-10-11,1330,mobile_order
1924,41,412,2023-05-19,757,mobile_order
1925,214,984,2023-07-18,1596,mobile_order
1926,71,-750,2022-09-12,377,mobile_order
1927,97,-3,2022-12-12,2149,qr_order
1928,93,344,2022-01-06,1717,ec_order
1929,50,362,2022-12-27,2510,qr_order
1930,293,-683,2023-06-19,32,ec_order
1931,229,808,2021-05-06,1571,qr_order
1932,5,-37,2022-11-19,1811,ec_order
1933,140,-660,2021-02-10,1736,qr_order
1934,133,112,2021-01-04,2630,qr_order
1935,37,302,2022-11-17,116,mobile_order
1936,170,-633,2021-04-08,407,qr_order
1937,204,19,2022-01-31,1636,ec_order
1938,248,399,2023-04-07,2137,mobile_order
1939,175,859,2021-07-03,1427,qr_order
1940,269,-967,2023-08-24,2592,ec_order
1941,290,-931,2022-04-04,2640,mobile_order
1942,277,-601,2022-07-03,2443,mobile_order
1943,263,-902,2022-01-22,2338,ec_order
1944,279,-838,2022-09-26,1382,qr_order
1945,41,280,2022-07-02,707,mobile_order
1946,135,875,2022-02-28,802,qr_order
1947,111,-940,2022-02-22,1179,mobile_order
1948,134,39,2021-03-09,188,qr_order
1949,272,-57,2021-10-17,2725,ec_order
1950,26,-826,2022-06-14,2023,ec_order
1951,108,503,2023-09-03,1582,qr_order
1952,125,336,2023-04-07,1919,qr_order
1953,65,-974,2023-02-05,518,mobile_order
1954,79,-626,2023-07-29,654,qr_order
1955,139,-1000,2021-02-28,2275,mobile_order
1956,5,-890,2021-10-24,1164,mobile_order
1957,95,-518,2023-08-21,652,qr_order
1958,260,-593,2022-12-25,1357,qr_order
1959,17,-455,2023-12-04,2358,qr_order
1960,228,-508,2023-02-04,1321,mobile_order
1961,136,85,2022-01-29,463,ec_order
1962,291,598,2022-11-07,2,mobile_order
1963,283,902,2023-01-21,1577,qr_order
1964,243,388,2021-06-22,659,ec_order
1965,92,-154,2021-12-06,35,ec_order
1966,205,683,2021-07-26,858,ec_order
1967,221,769,2021-07-26,2904,mobile_order
1968,194,-53,2023-03-28,300,mobile_order
1969,173,992,2021-05-29,1730,qr_order
1970,118,583,2021-06-07,2600,ec_order
1971,208,-783,2022-07-04,1697,mobile_order
1972,76,254,2022-11-05,2438,qr_order
1973,82,-889,2023-01-14,1289,qr_order
1974,285,979,2022-10-10,1850,mobile_order
1975,146,-105,2021-03-27,2369,ec_order
1976,128,-916,2021-03-10,1294,ec_order
1977,85,-513,2023-09-26,687,ec_order
1978,137,603,2023-07-24,2422,ec_order
1979,66,548,2021-10-05,2694,qr_order
1980,68,-394,2022-04-11,1831,ec_order
1981,113,81,2023-02-26,471,mobile_order
1982,89,550,2021-09-27,1144,ec_order
1983,99,-519,2023-09-20,1928,ec_order
1984,17,-236,2021-01-02,2124,qr_order
1985,253,-820,2021-05-20,191,qr_order
1986,44,-730,2021-02-11,2510,qr_order
1987,261,-876,2021-06-23,1949,mobile_order
1988,116,246,2021-02-22,1491,qr_order
1989,151,-235,2022-07-06,1633,qr_order
1990,79,-153,2022-04-24,2084,qr_order
1991,21,225,2023-01-06,2398,ec_order
1992,259,-137,2022-08-23,1729,qr_order
1993,208,941,2023-03-27,40,qr_order
1994,91,282,2022-10-17,935,ec_order
1995,105,-706,2022-08-15,1053,mobile_order
1996,102,890,2022-03-27,2344,ec_order
1997,183,40,2022-02-05,2050,qr_order
1998,164,833,2021-08-14,1193,mobile_order
1999,93,-525,2023-07-25,641,mobile_order
2000,267,296,2023-01-07,1465,mobile_order
2001,238,-175,2023-04-10,392,mobile_order
2002,16,-579,2021-02-09,1444,qr_order
2003,61,226,2022-06-12,723,mobile_order
2004,19,958,2022-09-09,1497,qr_order
2005,270,188,2021-10-17,2322,ec_order
2006,10,942,2021-10-19,2143,mobile_order
2007,132,871,2023-01-12,2166,ec_order
2008,170,-880,2022-07-11,751,ec_order
2009,264,812,2023-12-15,1723,mobile_order
2010,261,819,2023-07-28,1613,mobile_order
2011,51,-274,2022-11-16,1663,qr_order
2012,235,-727,2022-02-21,834,qr_order
2013,58,644,2021-07-26,2343,qr_order
2014,119,681,2022-12-10,210,mobile_order
2015,47,173,2021-10-27,1119,mobile_order
2016,139,-399,2023-11-10,2410,mobile_order
2017,115,-841,2021-03-24,1769,ec_order
2018,38,897,2022-11-01,2360,ec_order
2019,118,-563,2021-06-20,591,mobile_order
2020,207,-74,2022-08-14,1726,ec_order
2021,260,-114,2022-02-04,445,ec_order
2022,208,74,2022-03-02,340,qr_order
2023,132,701,2023-06-09,2048,mobile_order
2024,294,-111,2022-03-17,2835,qr_order
2025,32,480,2021-09-05,2004,ec_order
2026,271,-480,2021-11-18,79,qr_order
2027,84,-805,2022-01-17,694,qr_order
2028,182,164,2021-01-11,1939,mobile_order
2029,74,-253,2023-03-24,1404,mobile_order
2030,29,40,2023-06-19,2882,mobile_order
2031,191,560,2021-01-09,2568,mobile_order
2032,50,777,2023-02-07,2155,qr_order
2033,90,775,2021-06-12,1876,ec_order
2034,165,-290,2022-09-28,1463,qr_order
2035,190,77,2022-05-06,1425,ec_order
2036,280,624,2023-01-05,85,ec_order
2037,81,983,2023-01-21,2825,mobile_order
2038,289,-102,2021-06-06,2622,mobile_order
2039,128,-426,2022-06-30,1053,mobile_order
2040,76,355,2021-11-15,2695,qr_order
2041,195,-471,2022-06-05,2916,qr_order
2042,241,563,2022-05-06,844,qr_order
2043,61,-147,2023-09-23,1858,qr_order
2044,274,523,2022-07-25,420,qr_order
2045,286,-316,2022-01-20,2137,ec_order
2046,265,941,2021-11-05,2073,qr_order
2047,179,356,2022-07-13,2432,qr_order
2048,158,-753,2022-02-12,549,ec_order
2049,61,-409,2022-09-14,1618,mobile_order
2050,243,97,2023-12-23,302,ec_order
2051,71,-487,2021-11-25,2006,mobile_order
2052,4,-249,2022-04-14,1825,ec_order
2053,117,807,2021-02-18,1028,qr_order
2054,295,-68,2022-01-13,1194,qr_order
2055,19,574,2021-03-31,1010,ec_order
2056,271,-235,2021-08-24,2314,mobile_order
2057,177,-172,2022-08-02,2468,qr_order
2058,243,769,2022-10-29,2526,ec_order
2059,95,-467,2022-02-07,1887,ec_order
2060,159,-571,2023-03-12,2149,mobile_order
2061,197,-54,2021-04-30,1296,qr_order
2062,173,249,2023-11-28,1457,ec_order
2063,30,378,2022-10-06,2257,mobile_order
2064,300,267,2021-04-22,1839,ec_order
2065,77,957,2023-08-25,1912,qr_order
2066,80,-324,2023-06-29,2109,qr_order
2067,192,957,2022-04-15,529,ec_order
2068,193,-754,2021-03-22,1223,qr_order
2069,145,733,2022-03-05,2738,qr_order
2070,291,-551,2023-04-18,1478,qr_order
2071,214,-433,2021-06-13,2257,mobile_order
2072,245,-910,2021-08-06,1194,ec_order
2073,17,-124,2022-02-28,871,ec_order
2074,136,669,2021-06-21,2278,qr_order
2075,102,-942,2022-03-02,2994,mobile_order
2076,92,-448,2023-03-24,2571,qr_order
2077,250,-679,2023-04-19,1796,ec_order
2078,236,330,2022-06-20,757,ec_order
2079,89,-607,2022-07-06,1209,qr_order
2080,92,-871,2021-12-15,397,ec_order
2081,222,77,2022-07-02,962,qr_order
2082,113,630,2021-04-11,2910,ec_order
2083,253,309,2022-10-20,2248,qr_order
2084,139,913,2022-06-06,1510,qr_order
2085,30,-800,2022-06-24,297,ec_order
2086,288,364,2021-07-07,2937,qr_order
2087,71,201,2021-06-06,2892,ec_order
2088,216,314,2021-05-11,2517,ec_order
2089,235,996,2021-11-21,1594,qr_order
2090,37,-513,2021-11-21,2634,mobile_order
2091,70,-854,2023-07-26,2973,qr_order
2092,223,706,2023-03-08,1076,qr_order
2093,265,617,2021-02-12,2642,ec_order
2094,49,824,2021-03-12,1556,ec_order
2095,81,352,2023-01-28,2179,ec_order
2096,153,-676,2023-08-20,2242,qr_order
2097,24,190,2022-09-08,109,ec_order
2098,102,268,2021-02-18,2702,qr_order
2099,80,851,2023-12-04,1421,ec_order
2100,31,543,2021-01-21,644,ec_order
2101,149,-889,2022-10-27,767,qr_order
2102,219,454,2022-04-01,1910,ec_order
2103,78,214,2021-05-25,1316,qr_order
2104,24,202,2023-11-12,2287,ec_order
2105,13,85,2023-01-22,779,qr_order
2106,198,62,2022-06-23,225,qr_order
2107,34,-888,2021-10-25,915,qr_order
2108,35,720,2021-02-14,2321,qr_order
2109,43,230,2022-07-26,2426,qr_order
2110,21,383,2021-12-28,1100,qr_order
2111,222,763,2022-06-25,2593,qr_order
2112,171,-671,2022-08-09,116,ec_order
2113,109,-589,2022-01-26,1315,ec_order
2114,240,-536,2023-01-21,1272,ec_order
2115,118,-347,2023-03-01,2304,ec_order
2116,107,416,2021-08-29,2240,mobile_order
2117,32,142,2021-11-06,233,mobile_order
2118,142,291,2021-05-26,2307,qr_order
2119,237,381,2021-10-21,1136,qr_order
2120,200,683,2021-04-18,471,qr_order
2121,70,383,2023-06-06,2281,qr_order
2122,147,-920,2021-11-04,1503,qr_order
2123,9,-940,2023-12-08,758,qr_order
2124,191,-7,2022-07-02,1308,ec_order
2125,98,-784,2021-05-27,2011,qr_order
2126,150,-239,2022-11-03,2734,mobile_order
2127,219,-702,2023-03-15,1809,mobile_order
2128,241,245,2023-12-28,340,ec_order
2129,267,740,2023-01-30,516,ec_order
2130,277,-150,2021-10-12,2561,ec_order
2131,29,776,2022-07-16,2053,mobile_order
2132,68,629,2021-12-30,2707,ec_order
2133,32,215,2021-10-25,376,ec_order
2134,238,56,2022-07-11,62,mobile_order
2135,255,-191,2021-07-24,762,qr_order
2136,119,-241,2021-01-31,317,qr_order
2137,189,91,2021-02-02,338,mobile_order
2138,235,-233,2022-10-08,2104,mobile_order
2139,174,-952,2022-08-02,1207,qr_order
2140,72,1000,2021-08-16,27,qr_order
2141,230,-363,2022-07-18,484,mobile_order
2142,25,773,2023-04-22,677,mobile_order
2143,65,839,2021-10-09,2556,ec_order
2144,106,-269,2021-11-12,756,ec_order
2145,259,-693,2022-07-14,928,ec_order
2146,295,-167,2021-01-01,1470,mobile_order
2147,146,-818,2022-10-24,1055,qr_order
2148,51,-948,2022-04-08,862,qr_order
2149,231,-342,2021-04-26,342,mobile_order
2150,16,-793,2022-05-10,858,ec_order
2151,232,586,2021-12-01,2427,mobile_order
2152,218,-822,2022-11-28,547,ec_order
2153,232,886,2023-11-25,2561,mobile_order
2154,260,796,2021-02-10,2170,qr_order
2155,162,-501,2022-05-25,1606,ec_order
2156,205,-566,2022-06-06,2900,ec_order
2157,171,-302,2023-09-27,1354,qr_order
2158,176,740,2021-01-19,1997,ec_order
2159,10,-320,2022-08-14,1494,ec_order
2160,3,-572,2022-06-04,1795,qr_order
2161,55,770,2021-01-09,2105,qr_order
2162,74,862,2021-08-26,2870,qr_order
2163,267,899,2022-03-14,2313,qr_order
2164,275,-782,2022-12-22,2190,ec_order
2165,298,-793,2021-09-16,1699,ec_order
2166,68,-690,2021-06-05,12,ec_order
2167,5,939,2022-10-13,381,qr_order
2168,139,-682,2023-04-30,955,qr_order
2169,135,-548,2023-10-25,742,mobile_order
2170,7,555,2022-04-02,697,qr_order
2171,102,-481,2023-06-03,49,ec_order
2172,162,245,2021-10-19,2018,qr_order
2173,89,368,2021-01-27,1028,qr_order
2174,69,363,2021-12-17,2556,qr_order
2175,189,-423,2023-10-04,2146,qr_order
2176,163,676,2022-01-24,2657,ec_order
2177,123,688,2021-12-16,1525,ec_order
2178,12,732,2022-08-26,2940,qr_order
2179,17,-64,2023-05-26,1294,ec_order
2180,8,-597,2022-06-24,1389,qr_order
2181,103,-687,2022-03-22,2811,mobile_order
2182,163,939,2021-03-22,1943,ec_order
2183,149,620,2021-11-05,884,ec_order
2184,285,-984,2023-12-17,2498,qr_order
2185,228,450,2022-07-13,1303,qr_order
2186,274,-282,2021-08-27,252,mobile_order
2187,287,-95,2023-02-28,345,ec_order
2188,53,-108,2022-12-11,1514,ec_order
2189,281,337,2021-04-22,1178,mobile_order
2190,25,966,2023-11-05,1611,ec_order
2191,156,464,2022-08-24,2092,mobile_order
2192,8,702,2021-08-30,189,qr_order
2193,131,242,2021-01-10,388,ec_order
2194,35,725,2021-10-22,1140,qr_order
2195,231,-943,2023-07-13,193,ec_order
2196,271,-296,2022-10-09,935,ec_order
2197,147,766,2021-01-05,2047,qr_order
2198,62,-343,2022-05-23,2494,ec_order
2199,107,904,2021-06-17,602,ec_order
2200,279,-600,2022-02-24,1194,mobile_order
2201,51,195,2023-01-17,2534,ec_order
2202,173,865,2023-12-13,1698,qr_order
2203,137,-547,2023-08-26,1458,ec_order
2204,274,145,2021-04-13,2386,ec_order
2205,191,-491,2023-05-25,724,mobile_order
2206,193,-750,2023-12-03,1674,qr_order
2207,25,748,2022-04-08,2290,qr_order
2208,66,955,2022-04-28,388,mobile_order
2209,128,-80,2022-04-04,2642,mobile_order
2210,280,541,2022-07-03,916,mobile_order
2211,150,-29,2021-12-08,627,qr_order
2212,9,-498,2022-01-17,1710,mobile_order
2213,81,-157,2022-07-17,560,ec_order
2214,125,-407,2021-10-20,1755,qr_order
2215,18,673,2022-08-18,632,mobile_order
2216,249,-936,2023-08-10,996,ec_order
2217,129,168,2021-09-27,2981,mobile_order
2218,215,314,2022-10-09,709,mobile_order
2219,41,194,2022-03-14,933,qr_order
2220,48,-444,2021-02-07,2792,mobile_order
2221,122,364,2021-05-15,456,ec_order
2222,42,-672,2022-12-06,2796,ec_order
2223,45,467,2021-10-18,2056,mobile_order
2224,147,-766,2023-12-08,352,ec_order
2225,169,-882,2023-12-02,2520,ec_order
2226,27,412,2023-06-17,519,qr_order
2227,193,-786,2021-05-10,556,ec_order
2228,169,-952,2021-04-28,1434,ec_order
2229,101,-629,2021-05-31,2696,ec_order
2230,158,-268,2021-10-09,2312,qr_order
2231,166,-353,2021-04-18,1274,mobile_order
2232,37,-836,2022-01-08,629,ec_order
2233,101,544,2023-12-02,2527,qr_order
2234,5,431,2021-06-01,225,qr_order
2235,82,672,2023-09-10,2710,ec_order
2236,232,301,2021-04-27,2152,ec_order
2237,237,-104,2023-02-10,786,qr_order
2238,192,417,2023-07-24,2525,mobile_order
2239,121,996,2022-01-29,717,ec_order
2240,228,829,2022-12-08,74,qr_order
2241,55,-819,2022-12-19,1013,ec_order
2242,263,-597,2023-03-13,1062,mobile_order
2243,169,886,2021-02-19,1335,mobile_order
2244,273,-573,2023-10-24,1422,qr_order
2245,243,-990,2021-12-15,1126,mobile_order
2246,273,-661,2023-03-09,153,ec_order
2247,21,133,2022-08-03,300,ec_order
2248,232,-37,2021-06-21,1127,mobile_order
2249,196,512,2022-04-16,2837,ec_order
2250,74,921,2023-11-03,3000,mobile_order
2251,174,-339,2022-05-04,113,mobile_order
2252,143,269,2022-03-22,71,ec_order
2253,140,424,2021-11-05,256,mobile_order
2254,23,218,2022-11-03,970,qr_order
2255,25,-883,2022-06-27,2112,qr_order
2256,188,-430,2021-01-22,1326,mobile_order
2257,5,200,2023-11-17,2997,ec_order
2258,173,-64,2021-02-27,677,mobile_order
2259,56,-967,2021-08-01,1370,qr_order
2260,144,500,2022-01-05,2399,ec_order
2261,197,915,2022-06-15,1789,mobile_order
2262,55,192,2021-09-24,1247,ec_order
2263,197,-592,2022-02-14,970,ec_order
2264,33,582,2023-12-25,430,qr_order
2265,294,-354,2021-08-03,1706,mobile_order
2266,183,-520,2023-02-21,813,qr_order
2267,297,-777,2022-12-24,1607,ec_order
2268,287,292,2021-01-28,397,mobile_order
2269,72,741,2021-10-31,2034,ec_order
2270,261,-957,2021-09-26,579,qr_order
2271,48,276,2021-03-29,1948,mobile_order
2272,180,658,2021-03-28,1231,qr_order
2273,36,385,2022-07-10,643,mobile_order
2274,105,380,2022-07-24,1379,ec_order
2275,65,-247,2023-05-11,1417,mobile_order
2276,242,824,2023-06-08,532,qr_order
2277,118,-766,2023-02-03,2808,ec_order
2278,292,7,2022-05-14,2143,qr_order
2279,134,558,2022-01-12,2394,qr_order
2280,79,-903,2021-03-10,1704,mobile_order
2281,158,-802,2022-04-17,1610,ec_order
2282,231,-683,2021-06-19,498,qr_order
2283,214,440,2021-06-24,2980,ec_order
2284,253,-479,2023-08-22,1798,ec_order
2285,122,-104,2022-05-03,1097,qr_order
2286,241,125,2022-02-23,2221,qr_order
2287,282,679,2022-01-18,350,qr_order
2288,293,-948,2022-11-21,2199,qr_order
2289,199,-955,2021-01-21,1734,qr_order
2290,104,967,2023-05-25,527,mobile_order
2291,233,-713,2021-03-20,2445,ec_order
2292,203,618,2022-01-15,1466,ec_order
2293,34,328,2023-06-29,125,qr_order
2294,107,-376,2023-01-23,1663,qr_order
2295,143,101,2021-06-15,2802,qr_order
2296,263,-64,2022-06-03,1652,mobile_order
2297,100,-746,2021-05-15,2720,mobile_order
2298,71,771,2022-06-25,2504,ec_order
2299,228,-963,2023-12-08,2727,ec_order
2300,139,-672,2021-04-08,1989,ec_order
2301,45,-838,2021-08-20,2737,mobile_order
2302,116,-956,2023-12-23,960,ec_order
2303,73,-903,2023-09-13,1853,qr_order
2304,285,-265,2023-03-05,2777,ec_order
2305,36,-912,2021-08-10,2684,ec_order
2306,259,-177,2021-12-25,1966,qr_order
2307,233,862,2021-02-25,2301,ec_order
2308,219,941,2023-07-18,2272,ec_order
2309,179,876,2021-05-16,657,ec_order
2310,50,-873,2021-07-23,2603,qr_order
2311,38,448,2021-09-17,1301,mobile_order
2312,248,315,2022-08-09,2530,ec_order
2313,145,-817,2022-09-27,1916,mobile_order
2314,6,-722,2021-12-23,2171,qr_order
2315,95,208,2021-02-16,566,ec_order
2316,157,-666,2023-09-15,553,ec_order
2317,61,813,2021-08-08,2309,ec_order
2318,133,352,2022-03-20,2791,ec_order
2319,189,-583,2023-03-24,1202,qr_order
2320,56,700,2021-02-20,1083,qr_order
2321,145,10,2023-05-01,174,ec_order
2322,221,18,2023-01-14,385,ec_order
2323,137,263,2021-11-11,1541,qr_order
2324,48,821,2023-10-09,2932,qr_order
2325,69,-560,2023-02-16,1287,ec_order
2326,216,-503,2022-06-30,431,ec_order
2327,60,-447,2023-01-14,2985,mobile_order
2328,123,702,2023-01-31,2760,qr_order
2329,289,-664,2021-02-27,1793,mobile_order
2330,253,-188,2021-10-29,1108,ec_order
2331,263,697,2022-04-28,2305,qr_order
2332,162,251,2022-06-14,1304,ec_order
2333,188,98,2022-03-24,2943,qr_order
2334,284,917,2022-04-14,2445,ec_order
2335,229,-335,2023-02-10,410,mobile_order
2336,211,91,2022-02-28,1280,qr_order
2337,230,-836,2022-08-24,2428,mobile_order
2338,174,-243,2023-11-03,2613,ec_order
2339,212,225,2022-08-18,1660,qr_order
2340,282,905,2023-04-18,1262,ec_order
2341,46,151,2022-12-25,2576,ec_order
2342,214,-694,2021-06-15,107,ec_order
2343,192,334,2021-04-14,347,ec_order
2344,37,33,2023-03-30,2830,mobile_order
2345,60,-683,2021-09-11,2680,mobile_order
2346,107,676,2022-01-22,2176,qr_order
2347,231,322,2021-07-23,2057,ec_order
2348,12,735,2021-10-17,808,mobile_order
2349,164,100,2023-08-04,1314,qr_order
2350,284,974,2021-04-15,354,qr_order
2351,208,585,2023-04-21,279,mobile_order
2352,268,-999,2021-03-19,524,qr_order
2353,80,-730,2023-01-16,1638,ec_order
2354,185,26,2022-12-22,2982,mobile_order
2355,247,710,2022-05-02,1118,mobile_order
2356,153,-296,2023-03-08,793,qr_order
2357,56,63,2022-02-12,1818,mobile_order
2358,98,-892,2022-10-29,1084,mobile_order
2359,299,290,2021-08-06,1078,qr_order
2360,168,164,2021-10-11,912,qr_order
2361,128,827,2023-01-14,1473,ec_order
2362,24,748,2022-01-08,329,ec_order
2363,153,-154,2022-05-04,986,ec_order
2364,86,-206,2022-03-17,116,ec_order
2365,19,-610,2023-04-30,595,ec_order
2366,287,-987,2023-01-31,199,qr_order
2367,174,-680,2021-02-24,1248,qr_order
2368,60,-659,2022-11-23,1855,mobile_order
2369,198,213,2023-07-24,1584,mobile_order
2370,30,149,2021-12-16,2533,qr_order
2371,15,-201,2023-06-09,2415,qr_order
2372,80,838,2023-07-20,120,qr_order
2373,131,-932,2021-10-06,1313,mobile_order
2374,90,-263,2022-07-03,384,mobile_order
2375,57,590,2023-10-17,1007,mobile_order
2376,34,-651,2022-08-09,1706,mobile_order
2377,97,878,2021-03-05,437,mobile_order
2378,124,-111,2022-12-23,1830,mobile_order
2379,133,254,2022-01-10,2066,qr_order
2380,166,987,2021-11-07,2142,mobile_order
2381,266,-334,2022-04-04,2386,ec_order
2382,100,106,2023-09-22,2191,mobile_order
2383,197,650,2021-11-14,1644,mobile_order
2384,80,724,2023-09-29,2936,qr_order
2385,264,-400,2022-08-04,167,qr_order
2386,67,-589,2021-06-24,1173,mobile_order
2387,15,-602,2021-12-31,1443,mobile_order
2388,74,807,2021-05-22,15,qr_order
2389,134,62,2021-03-17,2112,qr_order
2390,129,-638,2021-03-09,148,qr_order
2391,289,488,2023-06-29,721,mobile_order
2392,194,536,2022-02-07,520,qr_order
2393,258,395,2022-04-08,1061,mobile_order
2394,114,322,2022-11-13,781,qr_order
2395,27,-201,2021-08-20,1068,qr_order
2396,2,984,2023-03-11,2198,mobile_order
2397,214,121,2021-11-13,2753,qr_order
2398,33,881,2023-06-02,1210,qr_order
2399,19,-434,2021-08-01,1102,qr_order
2400,129,980,2022-01-28,102,ec_order
2401,27,-27,2021-06-26,2187,mobile_order
2402,233,119,2022-04-24,831,ec_order
2403,78,-913,2021-04-02,1586,qr_order
2404,178,720,2021-07-20,1387,ec_order
2405,149,-245,2023-10-27,2571,mobile_order
2406,187,-295,2023-04-25,1927,ec_order
2407,200,-55,2021-04-28,2260,qr_order
2408,58,1,2022-06-24,1405,ec_order
2409,60,-767,2022-11-06,2426,qr_order
2410,67,671,2021-07-16,2627,mobile_order
2411,264,-633,2023-08-18,2073,qr_order
2412,153,-146,2022-08-23,1278,mobile_order
2413,107,-252,2021-03-09,156,mobile_order
2414,145,-178,2022-02-23,1755,qr_order
2415,28,-545,2021-08-17,812,ec_order
2416,190,884,2022-12-28,1918,qr_order
2417,76,-550,2022-07-05,102,qr_order
2418,229,115,2023-09-22,824,ec_order
2419,156,188,2023-07-22,295,ec_order
2420,287,-47,2022-05-02,1334,mobile_order
2421,142,711,2023-01-06,2120,ec_order
2422,256,603,2021-06-17,755,mobile_order
2423,226,133,2023-12-07,417,ec_order
2424,191,-935,2023-03-14,2045,ec_order
2425,266,-774,2022-07-07,1898,mobile_order
2426,189,259,2021-04-26,2603,qr_order
2427,159,28,2023-05-28,1321,ec_order
2428,257,912,2021-12-29,2344,mobile_order
2429,121,440,2023-01-26,2552,mobile_order
2430,212,356,2021-03-03,2691,mobile_order
2431,64,-997,2023-10-27,2473,ec_order
2432,19,-952,2023-11-01,1599,mobile_order
2433,166,855,2021-08-02,1785,ec_order
2434,54,99,2022-02-20,1914,mobile_order
2435,66,590,2023-02-17,2759,ec_order
2436,33,-659,2022-12-09,2724,mobile_order
2437,139,-302,2022-03-25,2574,ec_order
2438,42,130,2021-08-14,1423,ec_order
2439,165,-163,2021-07-11,2877,ec_order
2440,2,-602,2021-10-07,725,qr_order
2441,142,-650,2022-04-12,926,ec_order
2442,226,875,2021-10-23,2446,ec_order
2443,230,-241,2021-12-11,2170,ec_order
2444,19,711,2023-05-05,1036,mobile_order
2445,80,357,2023-01-13,1721,qr_order
2446,277,713,2021-03-21,1245,ec_order
2447,147,-952,2022-12-30,978,qr_order
2448,61,-817,2021-12-28,2356,qr_order
2449,73,435,2021-11-19,2829,qr_order
2450,226,393,2022-06-06,2727,qr_order
2451,263,-291,2021-08-02,882,mobile_order
2452,102,-438,2021-11-08,710,ec_order
2453,278,223,2022-07-31,1294,mobile_order
2454,70,378,2023-07-19,2815,ec_order
2455,50,-773,2021-12-01,2817,qr_order
2456,12,290,2022-08-21,2674,ec_order
2457,64,424,2022-10-06,783,ec_order
2458,108,-111,2023-08-13,1501,mobile_order
2459,49,-672,2021-09-29,1237,mobile_order
2460,181,755,2021-02-05,2412,ec_order
2461,286,499,2022-12-05,929,ec_order
2462,184,-538,2023-08-10,2855,mobile_order
2463,11,-201,2022-05-08,1475,qr_order
2464,204,-430,2023-09-20,1987,ec_order
2465,115,23,2023-07-24,480,mobile_order
2466,206,343,2022-03-09,2184,qr_order
2467,260,520,2023-10-22,1652,qr_order
2468,111,883,2023-11-05,958,qr_order
2469,49,-974,2022-06-29,878,ec_order
2470,24,-975,2021-06-27,2169,mobile_order
2471,258,705,2023-09-25,2139,mobile_order
2472,146,-444,2023-05-18,1080,mobile_order
2473,195,-787,2021-11-29,2573,qr_order
2474,126,250,2023-02-06,2332,ec_order
2475,82,422,2023-08-20,2761,qr_order
2476,156,-487,2021-02-24,1143,qr_order
2477,296,-133,2022-12-05,72,qr_order
2478,40,801,2021-04-18,2801,ec_order
2479,256,-589,2022-11-26,1813,qr_order
2480,40,-304,2022-05-13,2880,ec_order
2481,252,-910,2021-08-30,2560,ec_order
2482,169,641,2023-08-08,2303,ec_order
2483,119,515,2021-01-25,811,ec_order
2484,160,-41,2022-03-23,1757,mobile_order
2485,261,-339,2022-12-21,2856,qr_order
2486,226,-49,2021-10-21,771,qr_order
2487,54,487,2022-07-15,2486,qr_order
2488,122,600,2022-10-29,198,qr_order
2489,57,-454,2023-04-22,808,qr_order
2490,87,923,2022-10-29,189,mobile_order
2491,57,-58,2021-03-19,456,qr_order
2492,218,853,2023-10-31,2846,ec_order
2493,161,516,2022-08-11,954,qr_order
2494,291,-635,2023-05-21,2375,mobile_order
2495,194,-77,2022-05-06,1645,qr_order
2496,216,372,2022-09-21,2473,mobile_order
2497,266,-573,2022-09-04,1406,qr_order
2498,32,120,2023-06-19,1164,qr_order
2499,23,-201,2023-05-05,338,qr_order
2500,13,-157,2023-03-01,2997,qr_order
2501,17,-631,2023-06-24,1441,qr_order
2502,212,180,2023-03-28,1525,qr_order
2503,2,213,2022-09-14,413,mobile_order
2504,289,-700,2021-07-14,1562,ec_order
2505,237,-409,2021-07-26,434,ec_order
2506,70,698,2021-11-02,1860,ec_order
2507,261,-569,2023-06-14,2718,ec_order
2508,261,-662,2021-06-13,619,qr_order
2509,131,589,2022-03-03,528,ec_order
2510,178,-886,2021-12-11,1546,ec_order
2511,105,-994,2023-02-20,213,qr_order
2512,50,-575,2023-02-20,1785,mobile_order
2513,33,751,2021-11-21,49,ec_order
2514,240,886,2023-06-19,1817,ec_order
2515,239,-593,2021-04-14,2797,ec_order
2516,256,-644,2021-12-19,2458,mobile_order
2517,84,467,2022-09-02,2981,mobile_order
2518,277,-238,2022-05-09,154,qr_order
2519,68,3,2022-06-22,668,qr_order
2520,97,-128,2023-08-20,1991,mobile_order
2521,183,879,2021-01-08,826,ec_order
2522,182,466,2022-08-04,2813,ec_order
2523,145,188,2023-02-01,725,qr_order
2524,193,99,2021-12-29,837,mobile_order
2525,72,-257,2022-03-26,883,ec_order
2526,297,-63,2021-06-20,1494,qr_order
2527,120,-619,2021-08-22,1244,ec_order
2528,280,-162,2022-09-02,560,qr_order
2529,192,-519,2023-01-18,2948,mobile_order
2530,151,593,2022-06-28,2707,mobile_order
2531,123,-27,2021-11-19,1651,mobile_order
2532,28,-739,2021-12-24,460,mobile_order
