order_id,user_id,coupon_id,order_date,pickup_store_id,total_amount
1595,231,942,2022-11-30 17:01:12,85,4850.81
1596,169,655,2021-12-23 07:49:40,11,3209.76
1597,189,298,2021-06-06 16:37:23,22,1884.38
1598,160,808,2022-06-05 22:33:18,19,7412.88
1599,59,225,2021-09-17 11:45:08,31,4605.58
1600,346,452,2021-08-07 11:18:05,29,9761.21
1601,459,909,2023-01-29 14:38:33,56,7529.05
1602,256,811,2022-01-27 16:31:03,98,2304.9
1603,447,604,2023-12-25 02:26:33,85,9808.48
1604,351,695,2023-05-08 06:28:32,81,3213.68
1605,24,197,2022-07-14 08:18:10,59,303.87
1606,334,209,2021-01-19 12:42:54,96,7164.16
1607,243,,2021-06-26 22:01:28,9,6247.39
1608,360,193,2022-01-02 21:24:52,76,5796.44
1609,288,639,2022-12-26 17:10:53,94,2692.65
1610,474,206,2022-11-06 09:40:45,61,981.62
1611,350,201,2022-12-29 23:02:18,29,3638.74
1612,389,273,2023-08-28 21:18:20,85,1895.7
1613,385,443,2023-11-06 06:47:12,88,5580.83
1614,13,258,2023-11-13 23:53:43,21,9570.26
1615,299,559,2022-11-19 17:41:28,46,877.68
1616,245,557,2021-03-13 19:19:42,70,8540.81
1617,164,769,2022-08-20 11:46:40,40,4522.77
1618,97,243,2021-07-08 23:43:23,62,4365.4
1619,100,261,2022-11-27 21:13:19,78,1732.24
1620,5,587,2023-07-19 13:33:15,98,4743.74
1621,181,490,2021-04-14 05:17:51,64,4235.09
1622,421,636,2022-05-24 18:03:03,18,3397.33
1623,420,630,2022-09-29 17:44:33,89,8734.68
1624,249,816,2023-12-26 07:37:46,96,9285.98
1625,251,,2021-07-31 21:44:31,40,743.94
1626,362,678,2021-10-07 01:03:07,25,9280.36
1627,235,781,2021-09-23 19:20:07,25,6276.76
1628,195,,2023-12-06 23:21:33,99,8129.65
1629,153,498,2022-06-20 23:17:26,32,2510.07
1630,351,253,2022-11-06 17:13:33,70,8354.48
1631,27,28,2023-10-15 19:03:06,94,4499.2
1632,346,659,2023-11-17 21:09:53,92,1692.37
1633,245,339,2021-11-17 21:28:18,4,8123.82
1634,455,77,2021-05-29 09:11:27,3,9873.43
1635,407,641,2022-09-28 01:40:39,71,7024.37
1636,88,967,2022-04-14 09:06:18,84,9651.14
1637,166,492,2023-10-25 13:44:58,75,5612.66
1638,253,941,2022-10-17 02:14:12,14,1929.88
1639,393,415,2021-11-23 14:25:32,50,7853.45
1640,417,187,2023-09-13 01:17:38,28,5099.33
1641,471,479,2021-02-13 02:48:18,93,1256.63
1642,322,32,2022-01-06 13:52:05,67,7291.4
1643,104,34,2021-05-26 18:26:55,1,9056.6
1644,398,451,2021-02-12 03:13:02,12,8575.13
1645,201,728,2023-06-15 15:23:34,79,162.99
1646,199,227,2022-07-05 16:42:38,45,7163.4
1647,311,228,2022-12-19 15:12:20,94,8478.64
1648,401,865,2023-07-19 02:23:20,92,5310.41
1649,355,,2021-10-20 14:17:38,9,1120.9
1650,409,553,2022-05-24 16:41:17,41,2589.19
1651,180,863,2021-01-18 12:01:41,77,7170.31
1652,159,732,2022-02-17 00:38:22,32,5696.83
1653,57,900,2021-07-20 22:43:42,11,3999.78
1654,453,661,2021-08-18 04:53:08,32,9301.48
1655,156,778,2023-10-23 01:22:40,34,601.57
1656,331,239,2023-06-27 23:54:54,48,1803.14
1657,174,717,2022-03-21 00:54:26,77,6356.37
1658,491,415,2023-11-28 07:27:59,65,636.67
1659,90,5,2021-04-07 05:46:31,80,8679.41
1660,68,865,2021-11-12 17:53:44,100,5166.13
1661,56,659,2022-03-07 20:41:25,98,5900.41
1662,78,247,2021-03-21 04:18:23,14,3256.51
1663,307,483,2022-03-15 20:08:07,25,3179.84
1664,345,953,2023-05-25 02:44:07,46,6911.32
1665,161,837,2022-02-08 08:37:26,34,7985.0
1666,390,824,2021-04-29 16:14:37,59,3301.71
1667,54,221,2023-06-26 22:43:16,22,1969.61
1668,281,522,2021-05-10 04:19:59,39,9418.67
1669,209,796,2022-08-08 01:13:43,71,4012.59
1670,6,554,2022-09-30 12:52:34,33,7063.97
1671,415,705,2023-04-19 11:49:23,51,6819.67
1672,264,523,2023-02-15 09:55:35,85,5304.82
1673,481,719,2022-07-26 10:00:34,77,8250.71
1674,55,732,2023-07-09 07:23:44,53,6847.06
1675,403,393,2022-03-09 02:15:53,67,6542.83
1676,319,655,2023-12-28 09:11:46,71,7745.97
1677,196,757,2021-06-09 11:24:45,55,1989.1
1678,229,,2023-07-03 09:28:51,60,5229.19
1679,198,361,2021-09-12 06:09:27,63,8172.08
1680,258,538,2023-06-10 15:53:26,98,1090.57
1681,62,500,2022-04-23 14:06:14,80,4810.97
1682,61,915,2023-06-19 11:19:14,30,3791.33
1683,221,846,2023-09-13 04:14:25,75,4466.67
1684,416,84,2023-12-12 16:09:12,47,4015.59
1685,419,36,2021-01-13 15:29:06,16,8508.16
1686,77,808,2021-09-03 05:41:15,2,6891.65
1687,469,509,2023-05-11 07:24:12,11,260.07
1688,120,901,2022-09-09 08:11:17,99,8011.87
1689,220,252,2023-10-29 21:45:55,36,3322.04
1690,115,808,2023-04-03 03:43:30,74,2115.24
1691,76,935,2022-01-04 05:43:23,46,6981.73
1692,52,121,2022-10-23 17:05:06,46,5511.45
1693,5,205,2021-09-18 06:18:28,12,7192.1
1694,37,527,2022-10-10 09:19:07,41,5295.71
1695,92,479,2021-08-22 21:18:39,72,3949.75
1696,231,130,2023-08-18 14:57:32,71,7720.91
1697,247,305,2021-07-04 13:12:05,60,7617.35
1698,491,681,2023-06-12 03:31:55,61,5921.13
1699,96,,2022-11-20 03:16:58,64,9523.23
1700,209,599,2022-07-02 05:36:20,78,3064.27
1701,76,747,2023-04-19 06:25:56,18,288.73
1702,189,720,2023-04-30 22:01:11,83,7907.92
1703,178,676,2023-06-11 21:44:17,5,5678.36
1704,417,681,2023-09-12 05:12:25,85,905.14
1705,418,556,2022-04-17 22:21:28,93,5600.79
1706,242,569,2021-09-24 08:53:00,18,9071.08
1707,328,761,2023-09-19 07:51:22,51,780.25
1708,457,62,2021-01-24 20:02:53,54,988.44
1709,116,975,2023-12-30 19:16:55,8,9664.04
1710,100,685,2021-04-07 00:19:31,62,8958.7
1711,15,339,2023-08-05 03:48:29,43,5340.42
1712,388,41,2023-07-28 13:02:13,40,5842.67
1713,258,287,2022-09-18 04:22:36,95,6808.98
1714,249,140,2022-09-27 01:54:44,21,4005.51
1715,251,936,2022-05-24 23:21:14,43,385.18
1716,81,664,2022-02-06 12:41:43,66,9374.8
1717,258,601,2023-08-30 17:34:21,32,1069.98
1718,203,880,2023-11-15 01:40:13,95,6561.72
1719,383,68,2023-11-19 04:02:40,14,3686.11
1720,202,522,2022-11-17 15:50:00,52,8115.63
1721,314,320,2022-07-12 00:01:58,90,1631.09
1722,486,793,2023-06-07 00:50:34,39,7137.97
1723,450,,2021-06-27 07:50:36,29,509.14
1724,31,,2022-06-17 00:45:54,37,8268.4
1725,173,476,2022-08-23 00:53:51,41,7092.39
1726,4,587,2021-11-12 05:11:49,36,1290.65
1727,167,627,2021-11-02 18:35:20,6,4680.11
1728,433,592,2022-07-26 08:29:57,11,8599.59
1729,179,295,2023-12-23 01:06:10,36,829.59
1730,489,74,2021-01-09 16:24:52,95,2344.72
1731,168,104,2023-11-14 20:12:51,63,7566.45
1732,381,981,2023-06-15 09:14:33,77,8966.99
1733,314,484,2022-08-02 11:49:04,56,9422.06
1734,80,366,2022-06-20 00:43:13,52,8194.02
1735,253,966,2023-02-28 03:30:41,75,162.72
1736,199,766,2021-11-04 03:12:45,82,5034.15
1737,216,218,2023-07-16 09:32:01,59,5990.77
1738,190,813,2022-01-18 13:05:14,32,467.71
1739,377,768,2022-06-20 19:32:13,99,2866.94
1740,257,20,2021-08-20 21:18:49,69,2337.59
1741,330,100,2023-12-21 10:03:50,87,9022.35
1742,462,859,2023-04-06 07:43:25,37,4650.56
1743,391,524,2022-08-13 23:23:29,28,3076.98
1744,224,387,2021-05-20 00:44:02,24,737.14
1745,381,528,2022-09-16 08:17:38,9,4422.3
1746,131,598,2023-01-23 18:51:48,82,9096.84
1747,158,194,2021-10-19 17:12:43,67,6118.36
1748,120,861,2022-09-11 17:13:41,30,7588.11
1749,191,585,2023-02-11 01:42:52,76,7440.25
1750,5,,2022-09-29 19:14:22,28,8034.74
1751,422,917,2023-12-28 13:50:36,33,2899.98
1752,13,438,2023-07-19 20:45:17,58,3546.62
1753,414,863,2022-03-04 20:45:44,73,2481.8
1754,387,467,2021-03-04 12:38:02,79,7254.48
1755,8,939,2021-10-03 02:38:21,85,7605.78
1756,422,349,2023-06-03 11:38:11,73,9037.43
1757,265,272,2022-10-05 14:40:47,82,5957.65
1758,413,407,2021-06-21 18:21:12,24,6456.12
1759,341,761,2023-06-05 18:53:46,53,9386.34
1760,23,495,2022-10-08 13:06:25,85,2939.58
1761,383,790,2023-06-08 18:24:50,41,7645.98
1762,6,749,2021-12-11 01:08:58,86,2871.83
1763,251,81,2021-10-03 14:40:58,3,5537.32
1764,340,443,2022-09-07 00:01:42,57,2962.52
1765,84,923,2022-07-25 02:12:50,46,4481.98
1766,476,567,2023-02-12 13:53:41,74,9044.57
1767,13,744,2023-07-19 16:43:16,88,2154.05
1768,338,,2021-02-15 11:14:26,48,9634.41
1769,162,762,2021-09-14 01:01:05,35,1954.74
1770,212,196,2023-01-29 11:39:06,92,2553.6
1771,12,195,2023-04-18 18:33:40,71,1762.84
1772,156,992,2022-07-02 03:56:49,38,1881.08
1773,249,131,2021-04-23 15:33:37,17,2724.26
1774,256,157,2022-05-17 20:45:43,57,514.66
1775,190,664,2021-12-11 04:11:08,13,1709.84
1776,283,374,2021-02-28 13:57:40,58,3272.19
1777,139,992,2023-08-13 22:09:33,98,7617.11
1778,336,649,2023-11-08 09:04:58,58,5255.28
1779,223,498,2022-03-31 23:48:35,55,1328.85
1780,381,959,2021-03-04 20:31:28,22,2115.93
1781,241,965,2022-10-31 08:53:16,67,8604.86
1782,155,702,2022-02-13 02:54:14,4,2383.32
1783,282,367,2023-07-09 02:11:37,88,5886.92
1784,401,784,2022-07-13 15:36:51,76,9605.31
1785,394,465,2023-04-23 04:48:32,69,4321.56
1786,255,,2021-04-13 02:56:25,25,2546.58
1787,95,258,2022-05-25 08:43:10,9,7954.12
1788,12,306,2021-05-21 05:40:24,58,2669.7
1789,270,,2023-04-15 05:56:44,73,6932.28
1790,451,49,2023-03-20 15:02:08,92,4824.65
1791,499,453,2021-03-02 05:08:18,83,5932.14
1792,132,335,2023-02-27 18:24:07,39,3183.42
1793,181,360,2022-08-24 23:11:17,70,7931.38
1794,246,907,2021-05-23 22:52:30,68,2712.52
1795,392,611,2022-09-19 07:33:22,59,4569.12
1796,194,249,2023-12-20 03:13:46,90,9966.0
1797,187,367,2022-12-05 00:29:55,58,295.9
1798,406,17,2023-03-25 15:13:11,12,207.74
1799,454,650,2021-11-26 18:23:48,80,5553.04
1800,273,136,2023-10-23 03:10:55,15,9574.8
1801,76,222,2022-07-15 04:40:44,34,184.33
1802,27,73,2023-11-08 15:32:40,90,8610.25
1803,195,359,2021-02-11 18:28:49,56,2991.7
1804,158,436,2023-02-27 04:58:07,6,6705.39
1805,417,175,2023-09-29 04:13:04,65,9077.78
1806,19,749,2022-09-05 03:06:29,13,6492.74
1807,246,196,2023-02-19 21:17:49,76,3349.97
1808,475,82,2023-12-05 16:56:52,50,3169.34
1809,331,398,2022-11-24 13:51:10,46,9885.39
1810,159,589,2023-03-25 23:36:19,42,5647.59
1811,161,333,2023-03-06 10:47:23,34,1093.33
1812,314,265,2023-08-27 16:05:10,52,7352.82
1813,231,589,2023-06-06 09:16:47,37,5945.0
1814,251,354,2022-08-21 09:38:29,97,3185.05
1815,413,865,2021-10-31 21:45:36,90,696.72
1816,157,823,2021-02-26 06:40:51,32,3220.55
1817,22,186,2023-12-27 17:02:03,60,4549.53
1818,236,895,2021-12-31 14:49:41,90,4213.13
1819,15,394,2021-03-27 22:48:05,17,1201.56
1820,376,690,2022-03-29 09:48:37,67,1512.46
1821,323,926,2022-03-22 03:46:54,83,4033.38
1822,16,762,2023-03-22 01:57:10,25,4649.09
1823,95,,2022-08-13 06:10:12,40,476.55
1824,385,,2022-12-19 07:31:43,17,7933.18
1825,475,1,2022-06-02 08:24:00,88,4938.64
1826,41,581,2022-10-05 17:25:01,59,6246.0
1827,475,722,2022-08-18 06:45:53,61,4459.35
1828,353,862,2021-06-26 01:38:57,26,3657.1
1829,272,761,2022-09-30 21:49:48,16,8167.72
1830,452,153,2022-12-08 02:19:24,85,7896.98
1831,324,805,2022-03-30 05:38:12,25,9120.63
1832,244,889,2022-12-31 12:34:10,18,5814.76
1833,157,96,2021-11-24 07:16:43,82,2877.77
1834,13,45,2021-01-10 06:15:34,87,6875.15
1835,141,480,2023-05-29 14:05:29,12,2547.8
1836,452,21,2022-03-02 16:26:07,10,1889.58
1837,462,965,2022-09-21 12:43:00,62,6870.09
1838,429,232,2023-04-14 19:44:40,69,7295.83
1839,116,512,2021-11-24 08:30:42,85,8791.8
1840,217,814,2023-09-24 18:20:42,67,3872.2
1841,248,230,2022-10-27 22:19:31,95,5448.97
1842,8,726,2021-04-12 05:14:03,81,1163.96
1843,179,473,2022-05-01 23:28:14,50,313.47
1844,199,901,2022-09-22 09:04:10,26,1753.21
1845,486,758,2023-01-11 11:20:59,6,430.86
1846,389,350,2023-05-17 16:50:14,98,2556.93
1847,130,939,2021-01-17 03:29:34,85,9950.13
1848,452,912,2022-08-31 13:04:09,37,693.11
1849,235,882,2022-12-05 01:41:54,1,9013.78
1850,180,,2021-12-30 15:20:13,88,3939.91
1851,410,362,2021-01-17 08:15:45,46,8098.09
1852,244,445,2023-10-31 15:00:29,51,6329.3
1853,138,565,2021-09-17 04:26:00,72,3538.97
1854,136,877,2023-04-13 22:47:18,68,7174.49
1855,437,353,2023-04-05 09:57:02,60,9086.35
1856,479,334,2023-08-24 21:08:07,11,7248.23
1857,115,810,2023-04-18 13:43:13,53,4884.49
1858,101,607,2023-07-29 19:08:08,22,7255.43
1859,229,792,2022-01-12 03:19:51,56,9003.52
1860,411,235,2023-03-27 04:17:38,6,3183.26
1861,297,69,2021-11-22 06:44:33,21,7485.67
1862,59,287,2023-01-30 13:32:35,33,5586.67
1863,49,317,2022-04-02 01:59:59,82,9903.87
1864,30,773,2023-03-01 23:56:52,37,1722.02
1865,460,673,2023-10-11 22:27:20,77,9843.29
1866,249,910,2023-01-03 11:39:58,66,4440.56
1867,163,135,2022-01-13 23:56:26,66,584.31
1868,166,3,2021-05-27 13:30:23,49,9204.09
1869,19,208,2021-10-25 13:09:39,33,4625.8
1870,1,835,2023-02-26 01:36:36,30,853.81
1871,145,776,2023-05-09 06:30:06,93,2672.63
1872,216,860,2021-12-22 01:27:18,37,6010.9
1873,176,348,2022-07-31 20:05:43,36,7528.09
1874,386,996,2021-12-01 20:14:21,49,772.58
1875,137,291,2023-02-22 03:38:03,54,2137.78
1876,378,689,2022-12-13 05:07:28,49,6934.28
1877,68,470,2023-04-21 01:07:25,15,5471.26
1878,75,140,2022-07-22 05:51:21,64,1667.83
1879,248,962,2022-04-29 17:19:39,54,839.3
1880,192,975,2023-10-15 00:54:34,12,4227.67
1881,473,164,2023-11-13 22:18:52,91,9205.11
1882,117,907,2021-07-16 16:18:16,5,2622.77
1883,16,126,2021-05-21 11:26:01,73,9756.87
1884,68,762,2022-04-15 08:17:11,99,2843.03
1885,252,887,2023-05-23 11:12:00,28,9683.29
1886,183,520,2022-02-12 06:18:54,80,224.45
1887,469,727,2022-03-24 03:16:57,91,9684.14
1888,255,693,2022-09-14 11:48:07,91,3875.83
1889,368,838,2021-06-21 14:24:08,17,7875.4
1890,263,588,2023-01-21 11:26:36,65,3361.09
1891,361,517,2022-12-26 13:12:10,41,5923.05
1892,31,772,2023-07-26 04:08:57,97,2818.41
1893,154,89,2022-10-19 21:47:05,61,7489.33
1894,279,157,2022-07-24 00:04:50,98,6884.12
1895,30,,2023-05-28 01:48:01,94,8190.52
1896,292,416,2023-06-02 19:24:18,7,8023.58
1897,64,401,2023-03-10 17:18:07,100,3609.36
1898,454,42,2021-04-22 08:44:12,21,1418.45
1899,404,468,2023-10-01 06:58:52,17,8839.86
1900,399,678,2022-09-16 05:03:46,28,2085.15
1901,479,845,2023-08-06 09:03:15,29,4383.33
1902,370,596,2022-02-11 04:44:37,90,1499.2
1903,457,306,2021-07-08 09:04:57,51,9512.68
1904,224,389,2022-02-10 11:18:09,86,6749.68
1905,329,110,2021-03-09 22:23:50,27,2426.42
1906,193,182,2023-12-10 06:53:57,36,6709.64
1907,245,208,2022-03-04 03:05:03,22,6992.35
1908,268,880,2023-10-26 13:56:02,16,1363.85
1909,23,570,2023-03-23 12:13:11,96,3045.7
1910,120,362,2021-06-06 14:38:23,30,1611.39
1911,187,412,2021-04-17 20:19:16,11,1603.61
1912,220,630,2021-12-18 01:15:58,78,3537.47
1913,352,993,2022-11-30 07:30:07,68,1565.86
1914,39,657,2021-07-26 03:32:49,43,8285.81
1915,49,131,2022-08-19 15:05:39,49,1633.38
1916,9,730,2021-11-11 07:59:31,5,7137.5
1917,475,528,2022-08-05 04:47:38,37,4040.88
1918,382,922,2022-12-29 09:54:59,87,9700.56
1919,439,824,2022-02-10 16:35:10,98,6290.04
1920,344,770,2022-06-24 06:48:58,23,2898.46
1921,127,293,2021-07-27 12:04:27,76,1179.04
1922,225,383,2023-01-27 09:36:49,71,2837.36
1923,55,914,2021-09-16 02:11:35,12,1365.69
1924,192,628,2022-03-24 13:38:58,13,2252.1
1925,275,,2021-08-24 21:13:01,99,4120.61
1926,167,,2021-02-06 04:31:16,1,3105.1
1927,324,,2023-07-16 01:55:36,89,2513.59
1928,229,536,2022-03-08 02:10:30,51,9916.31
1929,78,,2022-08-12 03:58:29,70,9821.61
1930,318,839,2023-04-08 16:23:19,54,4720.33
1931,458,438,2021-07-22 20:17:30,59,9258.75
1932,94,266,2021-03-02 13:04:00,97,2561.04
1933,400,801,2023-03-13 01:13:23,25,8875.52
1934,318,804,2022-08-26 17:49:00,90,7543.52
1935,91,346,2022-09-01 17:38:21,75,5461.42
1936,422,671,2023-05-24 07:21:59,74,2558.88
1937,444,578,2021-01-30 08:33:31,60,5212.37
1938,293,17,2021-10-29 16:20:27,59,6852.11
1939,424,418,2022-06-06 01:24:24,32,155.4
1940,75,35,2022-06-28 05:47:44,74,286.52
1941,339,294,2022-08-28 03:54:39,62,4061.02
1942,240,605,2022-08-20 18:50:30,3,6567.37
1943,341,465,2022-05-14 11:36:29,74,1508.47
1944,251,705,2022-03-01 15:02:42,63,2014.32
1945,487,425,2021-12-13 13:10:08,77,4736.41
1946,381,938,2023-12-30 02:32:03,66,3589.53
1947,70,734,2023-02-03 11:46:32,97,1534.21
1948,78,978,2022-05-16 16:16:03,21,9118.68
1949,126,240,2022-04-11 20:38:50,8,2098.03
1950,489,135,2023-06-16 08:43:30,36,5994.04
1951,14,968,2022-05-07 02:26:34,15,6936.95
1952,319,118,2021-10-12 02:34:50,90,6860.38
1953,390,767,2023-08-16 17:25:07,42,6375.1
1954,453,251,2021-01-23 05:59:20,31,4515.54
1955,164,768,2021-01-07 23:10:01,94,6819.54
1956,415,821,2022-01-31 23:16:20,60,7363.31
1957,286,407,2021-09-20 07:32:22,33,4421.53
1958,390,132,2021-02-24 08:08:26,45,4876.8
1959,98,,2021-07-03 21:42:58,94,510.43
1960,248,264,2022-08-14 11:27:01,58,1247.52
1961,464,578,2023-06-06 00:58:28,40,6384.51
1962,43,542,2021-10-01 16:33:27,63,5247.26
1963,442,913,2021-09-18 06:22:15,86,187.4
1964,180,719,2023-07-12 03:45:59,67,6861.98
1965,480,486,2023-01-28 17:17:58,26,553.19
1966,470,756,2021-06-28 12:40:22,86,2115.74
1967,49,987,2023-09-10 06:43:26,9,313.65
1968,167,,2022-03-24 17:20:34,16,1437.81
1969,93,,2021-10-24 14:00:45,24,167.39
1970,136,316,2022-02-23 09:41:08,79,3775.49
1971,194,213,2021-08-02 18:32:53,52,4994.44
1972,82,941,2022-07-10 12:58:18,75,3575.77
1973,116,231,2021-11-21 14:02:56,98,3471.36
1974,168,515,2023-04-25 08:29:22,59,8681.53
1975,374,370,2021-07-22 11:15:05,74,5131.22
1976,241,665,2021-12-25 21:36:04,1,8021.32
1977,369,797,2023-06-16 19:53:45,60,6802.83
1978,243,240,2021-04-03 08:55:41,64,6257.4
1979,272,46,2023-12-01 11:18:00,83,9645.56
1980,172,751,2023-10-01 15:55:17,81,269.84
1981,22,628,2021-12-08 11:15:01,48,2591.67
1982,50,308,2022-08-14 09:27:17,86,3951.42
1983,266,319,2021-04-01 10:41:58,33,3616.81
1984,172,613,2022-02-14 05:53:43,13,7701.71
1985,233,503,2023-06-22 08:11:26,32,632.87
1986,138,550,2022-11-26 02:29:13,45,8013.77
1987,432,303,2023-01-18 00:13:29,88,521.27
1988,219,563,2022-05-06 22:53:39,10,3570.91
1989,467,406,2022-08-03 06:41:58,5,1954.6
1990,255,970,2023-12-07 21:02:27,22,8725.37
1991,100,,2023-01-15 13:42:06,33,4452.19
1992,415,363,2023-01-10 04:28:37,21,5198.42
1993,456,126,2023-05-04 22:04:14,81,4048.15
1994,269,,2021-06-16 02:55:27,71,6686.09
1995,279,759,2022-04-23 19:59:54,50,5472.97
1996,38,131,2023-08-18 16:20:55,70,1453.29
1997,278,352,2021-06-04 08:33:15,84,1554.74
1998,280,824,2022-01-26 08:37:57,88,2389.23
1999,204,96,2021-03-12 11:18:41,64,1101.04
2000,314,681,2023-10-31 04:15:27,63,6414.63
2001,414,836,2023-11-28 00:18:37,15,6588.36
2002,448,95,2021-06-30 20:27:10,100,895.48
2003,76,222,2023-04-11 02:58:42,38,6341.2
2004,245,275,2023-11-15 17:35:34,37,998.52
2005,377,743,2021-04-07 05:42:51,43,2170.99
2006,173,443,2021-03-16 17:25:58,63,9120.54
2007,354,609,2023-06-07 23:15:29,100,9660.5
2008,408,501,2021-04-11 08:38:34,92,9025.65
2009,497,38,2022-12-23 19:02:41,10,5873.55
2010,251,654,2022-05-24 04:06:40,95,132.3
2011,44,969,2023-01-15 10:45:54,9,5082.58
2012,165,419,2023-03-27 16:51:43,32,1080.32
2013,153,993,2023-12-12 20:30:42,48,2914.71
2014,11,14,2022-06-18 03:38:31,35,833.14
2015,463,749,2023-01-05 01:13:49,24,7043.38
2016,477,381,2022-03-26 19:43:18,73,4527.84
2017,164,95,2022-11-17 21:26:37,59,809.48
2018,364,,2023-06-13 13:14:29,52,2889.11
2019,244,714,2022-05-23 06:45:51,42,526.16
2020,419,291,2021-01-25 23:10:39,1,170.06
2021,20,,2022-10-10 21:24:14,72,6867.48
2022,99,340,2022-09-06 05:33:19,86,7653.97
2023,114,474,2021-03-15 20:59:54,3,7928.94
2024,75,407,2021-07-31 14:32:41,47,9210.43
2025,483,507,2023-01-15 13:16:05,6,4897.28
2026,367,14,2023-08-28 06:19:33,12,8687.49
2027,423,260,2023-06-24 05:21:10,52,8943.01
2028,424,374,2021-11-13 17:23:31,40,8127.7
2029,228,844,2022-03-26 10:19:38,52,2820.28
2030,5,950,2023-04-26 14:19:15,80,6306.9
2031,151,127,2023-06-23 17:38:16,38,9881.33
2032,373,937,2022-01-30 18:27:19,68,9846.35
2033,244,489,2021-10-22 15:59:36,48,9154.91
2034,422,332,2023-01-20 10:49:00,94,5511.58
2035,251,619,2022-07-12 22:15:31,70,7499.7
2036,450,296,2022-06-27 03:23:46,59,943.27
2037,391,771,2023-12-11 16:23:16,71,1016.4
2038,108,632,2023-08-20 23:52:24,70,9642.72
2039,152,881,2023-10-21 15:52:57,19,818.32
2040,201,204,2023-01-30 10:22:08,44,6161.34
2041,188,584,2022-10-07 10:52:55,17,1192.65
2042,171,,2021-10-13 12:24:38,100,7299.78
2043,417,993,2023-05-19 08:13:20,7,9468.71
2044,417,,2023-05-01 19:35:41,69,450.51
2045,356,64,2021-06-04 16:33:53,22,1851.79
2046,449,195,2023-11-29 18:38:25,15,4636.16
2047,443,344,2023-12-22 13:01:27,3,7937.01
2048,212,265,2023-04-18 18:25:01,7,4696.7
2049,98,825,2022-09-26 10:43:33,12,6694.4
2050,54,8,2022-12-30 10:08:42,3,4744.47
2051,119,225,2021-04-08 04:13:01,86,1678.48
2052,231,485,2023-06-16 16:47:21,55,5147.33
2053,238,422,2021-11-07 22:20:21,50,8453.32
2054,201,,2022-02-05 01:25:10,60,6517.8
2055,242,447,2023-07-27 09:20:44,19,4505.81
2056,297,344,2022-09-28 06:59:01,88,6264.88
2057,283,535,2021-11-24 00:14:59,12,6042.62
2058,327,749,2021-07-03 16:14:12,73,1243.11
2059,299,137,2022-11-10 20:29:43,8,6047.75
2060,375,506,2023-06-13 15:22:08,10,7621.08
2061,105,779,2023-10-03 13:46:38,73,7488.05
2062,122,143,2021-12-18 10:38:47,4,4735.58
2063,157,77,2022-12-16 17:42:11,35,5349.6
2064,112,652,2023-08-06 10:06:05,31,9905.72
2065,73,531,2023-04-19 22:32:36,52,5371.36
2066,215,710,2021-12-18 02:20:31,74,1870.73
2067,345,594,2023-06-21 11:46:25,16,4905.87
2068,24,259,2022-01-31 03:09:10,59,6304.25
2069,83,704,2021-01-29 13:07:56,36,6454.29
2070,46,,2023-12-05 16:51:59,49,7428.79
2071,105,752,2022-04-17 14:28:00,9,6502.42
2072,128,358,2022-09-26 22:36:21,98,9106.94
2073,428,332,2022-08-21 21:21:28,25,4100.39
2074,51,289,2022-06-19 10:13:51,16,600.02
2075,299,86,2022-05-01 01:52:10,60,7228.27
2076,423,421,2021-01-05 21:20:57,76,204.74
2077,155,870,2021-12-28 04:44:28,17,7725.1
2078,6,547,2022-02-08 16:45:38,14,3502.04
2079,241,88,2022-09-14 01:30:16,52,5296.07
2080,335,513,2021-12-01 22:13:54,30,6597.16
2081,278,857,2021-04-17 15:23:30,29,380.09
2082,103,,2022-07-10 10:35:59,85,617.84
2083,429,416,2021-01-02 03:21:58,24,6826.33
2084,486,238,2021-07-31 22:13:01,85,9183.12
2085,454,259,2022-11-13 08:24:59,56,1132.57
2086,260,166,2022-05-21 06:02:25,77,621.28
2087,474,138,2021-01-05 16:35:47,74,8719.52
2088,118,241,2023-03-23 12:15:01,92,9859.51
2089,406,190,2023-09-27 22:14:13,60,812.69
2090,461,97,2023-05-12 11:20:41,72,2270.03
2091,97,238,2023-12-26 10:17:57,52,9646.15
2092,68,,2021-05-07 14:55:26,10,7038.77
2093,118,990,2021-03-30 06:41:59,23,1333.03
2094,394,263,2022-03-01 02:56:03,14,9714.43
2095,441,39,2022-08-18 19:10:41,14,1185.22
2096,134,574,2022-11-14 01:55:49,53,4630.88
2097,284,102,2022-08-15 08:26:37,28,9482.85
2098,169,805,2023-04-25 05:59:07,51,3084.65
2099,444,419,2022-11-14 06:41:45,83,7219.72
2100,231,,2023-09-21 23:07:56,55,2693.0
2101,243,628,2021-08-30 12:57:26,54,5786.65
2102,247,628,2021-06-30 21:04:20,93,5879.21
2103,422,,2021-01-23 09:48:55,57,6383.94
2104,252,332,2023-08-13 14:11:27,13,6438.78
2105,73,798,2023-07-29 12:33:45,92,638.49
2106,224,106,2022-10-09 15:37:48,48,7397.88
2107,297,67,2022-06-08 01:28:54,74,6057.96
2108,463,407,2021-11-23 22:21:04,60,6684.83
2109,440,742,2023-05-18 07:02:07,63,3893.07
2110,54,77,2022-02-17 17:45:03,9,6498.05
2111,250,920,2022-07-13 18:04:04,39,8882.75
2112,130,548,2023-03-09 05:45:46,65,3121.08
2113,109,169,2022-05-15 13:10:22,14,5215.87
2114,402,678,2023-06-03 13:32:36,53,4047.64
